timestamp,x,y
1736330506.5375798,0.0,0.0
1736330506.6014907,0.0,0.0
1736330506.635389,0.0,0.0
1736330506.7016232,0.0,0.0
1736330506.7347417,0.0,0.0
1736330506.8021483,0.0,0.0
1736330506.835708,0.0,0.0
1736330506.902269,0.0,0.0
1736330506.9356904,0.0,0.0
1736330507.003165,0.0,0.0
1736330507.0487146,0.0,0.0
1736330507.102218,0.0,0.0
1736330507.1362116,0.0,0.0
1736330507.2015781,0.0,0.0
1736330507.2361813,0.0,0.0
1736330507.3067975,0.0,0.0
1736330507.3351526,0.0,0.0
1736330507.403005,0.0,0.0
1736330507.4348187,0.0,0.0
1736330507.5025015,0.0,0.0
1736330507.5365329,0.0,0.0
1736330507.60276,0.0,0.0
1736330507.6359167,0.0,0.0
1736330507.7032168,0.0,0.0
1736330507.7364106,0.0,0.0
1736330507.8028166,0.0,0.0
1736330507.8363628,0.0,0.0
1736330507.902447,0.0,0.0
1736330507.9359572,0.0,0.0
1736330508.0028026,0.0,0.0
1736330508.0357826,0.0,0.0
1736330508.102238,0.0,0.0
1736330508.136669,0.0,0.0
1736330508.2017403,0.0,0.0
1736330508.2349422,0.0,0.0
1736330508.3018813,0.0,0.0
1736330508.3349214,0.0,0.0
1736330508.402289,0.0,0.0
1736330508.4354727,0.0,0.0
1736330508.5017052,0.0,0.0
1736330508.5355308,0.0,0.0
1736330508.6025445,0.0,0.0
1736330508.634808,0.0,0.0
1736330508.7014556,0.0,0.0
1736330508.735481,0.0,0.0
1736330508.802601,0.0,0.0
1736330508.836046,0.0,0.0
1736330508.9030313,0.0,0.0
1736330508.9367688,0.0,0.0
1736330509.002488,0.0,0.0
1736330509.035837,0.0,0.0
1736330509.1023524,0.0,0.0
1736330509.1359673,0.0,0.0
1736330509.202976,0.0,0.0
1736330509.2363076,0.0,0.0
1736330509.3022673,0.0,0.0
1736330509.33632,0.0,0.0
1736330509.4026957,0.0,0.0
1736330509.43649,0.0,0.0
1736330509.502849,0.0,0.0
1736330509.5361931,0.0,0.0
1736330509.6027203,0.0,0.0
1736330509.6354375,0.0,0.0
1736330509.7029843,0.0,0.0
1736330509.737148,0.0,0.0
1736330509.8017278,0.0,0.0
1736330509.8350337,0.0,0.0
1736330509.9015558,0.0,0.0
1736330509.934939,0.0,0.0
1736330510.0015402,0.0,0.0
1736330510.034901,0.0,0.0
1736330510.1017773,0.0,0.0
1736330510.1355503,0.0,0.0
1736330510.2027063,0.0,0.0
1736330510.2348523,0.0,0.0
1736330510.3016815,0.0,0.0
1736330510.3358676,0.0,0.0
1736330510.402597,0.0,0.0
1736330510.434807,0.0,0.0
1736330510.5031517,0.0,0.0
1736330510.535145,0.0,0.0
1736330510.6016176,0.0,0.0
1736330510.6347294,0.0,0.0
1736330510.7025735,0.0,0.0
1736330510.7353573,0.0,0.0
1736330510.8027418,0.0,0.0
1736330510.8350096,0.0,0.0
1736330510.9021318,0.0,0.0
1736330510.935638,0.0,0.0
1736330511.0025911,0.0,0.0
1736330511.0357213,0.0,0.0
1736330511.1023328,0.0,0.0
1736330511.1355617,0.0,0.0
1736330511.2024102,0.0,0.0
1736330511.234756,0.0,0.0
1736330511.3037338,0.0,0.0
1736330511.3361766,0.0,0.0
1736330511.4024198,0.0,0.0
1736330511.436402,0.0,0.0
1736330511.5014844,0.0,0.0
1736330511.5349483,0.0,0.0
1736330511.6017766,0.0,0.0
1736330511.6350772,0.0,0.0
1736330511.7018635,0.0,0.0
1736330511.7349262,0.0,0.0
1736330511.8019364,0.0,0.0
1736330511.8353527,0.0,0.0
1736330511.902766,0.0,0.0
1736330511.9354665,0.0,0.0
1736330512.0029535,0.0,0.0
1736330512.0356822,0.0,0.0
1736330512.1029158,0.0,0.0
1736330512.1352398,0.0,0.0
1736330512.2023938,0.0,0.0
1736330512.2360063,0.0,0.0
1736330512.3031156,0.0,0.0
1736330512.336262,0.0,0.0
1736330512.4024453,0.0,0.0
1736330512.4362757,0.0,0.0
1736330512.5022888,0.0,0.0
1736330512.5355806,0.0,0.0
1736330512.602775,0.0,0.0
1736330512.6366527,0.0,0.0
1736330512.7027917,0.0,0.0
1736330512.7360058,0.0,0.0
1736330512.801681,0.0,0.0
1736330512.8350255,0.0,0.0
1736330512.9021568,0.0,0.0
1736330512.9349666,0.0,0.0
1736330513.0019684,0.0,0.0
1736330513.0350728,0.0,0.0
1736330513.1016133,0.0,0.0
1736330513.1350245,0.0,0.0
1736330513.20165,0.0,0.0
1736330513.2349675,0.0,0.0
1736330513.301647,0.0,0.0
1736330513.3351243,0.0,0.0
1736330513.4019046,0.0,0.0
1736330513.434994,0.0,0.0
1736330513.5016258,0.0,0.0
1736330513.534735,0.0,0.0
1736330513.601617,0.0,0.0
1736330513.6349285,0.0,0.0
1736330513.702325,0.0,0.0
1736330513.7348228,0.0,0.0
1736330513.8029735,0.0,0.0
1736330513.8350303,0.0,0.0
1736330513.901604,0.0,0.0
1736330513.9349124,0.0,0.0
1736330514.0015945,0.0,0.0
1736330514.0349424,0.0,0.0
1736330514.1013675,0.0,0.0
1736330514.135008,0.0,0.0
1736330514.2015512,0.0,0.0
1736330514.23482,0.0,0.0
1736330514.3017669,0.0,0.0
1736330514.3349226,0.0,0.0
1736330514.4016807,0.0,0.0
1736330514.4349844,0.0,0.0
1736330514.5017545,0.0,0.0
1736330514.5348313,0.0,0.0
1736330514.6017613,0.0,0.0
1736330514.634837,0.0,0.0
1736330514.7015376,0.0,0.0
1736330514.7349339,0.0,0.0
1736330514.801688,0.0,0.0
1736330514.8349621,0.0,0.0
1736330514.9021995,0.0,0.0
1736330514.9369035,0.0,0.0
1736330515.003068,0.0,0.0
1736330515.035978,0.0,0.0
1736330515.1028755,0.0,0.0
1736330515.1363015,0.0,0.0
1736330515.202475,0.0,0.0
1736330515.2358243,0.0,0.0
1736330515.3030467,0.0,0.0
1736330515.3363273,0.0,0.0
1736330515.4016218,0.0,0.0
1736330515.43485,0.0,0.0
1736330515.5016284,0.0,0.0
1736330515.5381181,0.0,0.0
1736330515.6015692,0.0,0.0
1736330515.6360865,0.0,0.0
1736330515.7030184,0.0,0.0
1736330515.7359664,0.0,0.0
1736330515.8025143,0.0,0.0
1736330515.8358681,0.0,0.0
1736330515.9027982,0.0,0.0
1736330515.936183,0.0,0.0
1736330516.0016649,0.0,0.0
1736330516.0348275,0.0,0.0
1736330516.1026373,0.0,0.0
1736330516.1364858,0.0,0.0
1736330516.201601,0.0,0.0
1736330516.236115,0.0,0.0
1736330516.3029535,0.0,0.0
1736330516.3362958,0.0,0.0
1736330516.4028928,0.0,0.0
1736330516.4362955,0.0,0.0
1736330516.5026162,0.0,0.0
