Timestamp,Vehicle_Speed,Steering_Angle,Gt_x,Gt_y
2025-01-09 11:06:05.962,0.0,7.199999999999999,0,0
2025-01-09 11:06:05.990,0.0,7.199999999999999,0,0
2025-01-09 11:06:06.040,0.0,7.199999999999999,0,0
2025-01-09 11:06:06.064,0.0,7.199999999999999,0,0
2025-01-09 11:06:06.090,0.0,7.199999999999999,0,0
2025-01-09 11:06:06.140,0.0,7.199999999999999,0,0
2025-01-09 11:06:06.166,0.0,7.199999999999999,0.004694378230506724,0.002527228165440598
2025-01-09 11:06:06.189,0.0,7.199999999999999,0.004694378230506724,0.002527228165440598
2025-01-09 11:06:06.240,0.0,7.199999999999999,0.004694378230506724,0.002527228165440598
2025-01-09 11:06:06.269,0.0,7.199999999999999,0.0028848268550001332,-0.0016527692708454556
2025-01-09 11:06:06.290,0.0,7.199999999999999,0.0028848268550001332,-0.0016527692708454556
2025-01-09 11:06:06.347,0.0,7.199999999999999,0.0028848268550001332,-0.0016527692708454556
2025-01-09 11:06:06.371,0.0,7.199999999999999,0.01068025510064935,0.002710897500617482
2025-01-09 11:06:06.390,0.0,7.199999999999999,0.01068025510064935,0.002710897500617482
2025-01-09 11:06:06.440,0.0,7.199999999999999,0.01068025510064935,0.002710897500617482
2025-01-09 11:06:06.473,0.0,7.199999999999999,-0.0008709005073582743,0.0015048243528527072
2025-01-09 11:06:06.489,0.0,7.199999999999999,-0.0008709005073582743,0.0015048243528527072
2025-01-09 11:06:06.540,0.0,7.199999999999999,-0.0008709005073582743,0.0015048243528527072
2025-01-09 11:06:06.576,0.0,7.199999999999999,0.007124449970430158,0.0037615781520189406
2025-01-09 11:06:06.590,0.0,7.199999999999999,0.007124449970430158,0.0037615781520189406
2025-01-09 11:06:06.640,0.0,7.199999999999999,0.007124449970430158,0.0037615781520189406
2025-01-09 11:06:06.677,0.0,7.199999999999999,0.007124449970430158,0.0037615781520189406
2025-01-09 11:06:06.695,0.0,7.199999999999999,0.007124449970430158,0.0037615781520189406
2025-01-09 11:06:06.740,0.0,7.199999999999999,-0.0007434235506720288,0.00047558879993092606
2025-01-09 11:06:06.779,0.0,7.199999999999999,0.007790894832470641,-0.00016607620970010561
2025-01-09 11:06:06.789,0.0,7.199999999999999,0.007790894832470641,-0.00016607620970010561
2025-01-09 11:06:06.840,0.0,7.199999999999999,0.007790894832470641,-0.00016607620970010561
2025-01-09 11:06:06.880,0.0,7.199999999999999,0.0019111025883988275,0.0003941743782381879
2025-01-09 11:06:06.889,0.0,7.199999999999999,0.0019111025883988275,0.0003941743782381879
2025-01-09 11:06:06.941,0.0,7.199999999999999,0.0019111025883988275,0.0003941743782381879
2025-01-09 11:06:06.983,0.0,7.199999999999999,0.012769205547980056,0.0018268127130287581
2025-01-09 11:06:06.990,0.0,7.199999999999999,0.012769205547980056,0.0018268127130287581
2025-01-09 11:06:07.040,0.0,7.199999999999999,0.012769205547980056,0.0018268127130287581
2025-01-09 11:06:07.083,0.0,7.199999999999999,0.0026375523667780953,0.0013133593819759648
2025-01-09 11:06:07.089,0.0,7.199999999999999,0.0026375523667780953,0.0013133593819759648
2025-01-09 11:06:07.141,0.0,7.199999999999999,0.0026375523667780953,0.0013133593819759648
2025-01-09 11:06:07.185,0.0,7.199999999999999,0.0013266727572102122,-0.00025729148063069474
2025-01-09 11:06:07.190,0.0,7.199999999999999,0.0013266727572102122,-0.00025729148063069474
