Timestamp,Vehicle_Speed,Steering_Angle,Gt_x,Gt_y
2025-01-06 10:20:51.094,0.0,1.2,0,0
2025-01-06 10:20:51.113,0.0,1.2,0,0
2025-01-06 10:20:51.163,0.0,1.2,0,0
2025-01-06 10:20:51.197,0.0,1.2,0,0
2025-01-06 10:20:51.212,0.0,1.2,0,0
2025-01-06 10:20:51.262,0.0,0.6,0.0026249183448037172,-0.002779217310165727
2025-01-06 10:20:51.300,0.1,0.6,0.0026249183448037172,-0.002779217310165727
2025-01-06 10:20:51.312,0.1,0.6,0.0026249183448037172,-0.002779217310165727
2025-01-06 10:20:51.363,0.1,0.6,-0.0052201054964644555,0.00026547048080427516
2025-01-06 10:20:51.402,0.1,0.6,-0.0052201054964644555,0.00026547048080427516
2025-01-06 10:20:51.413,0.1,-0.0,-0.0052201054964644555,0.00026547048080427516
2025-01-06 10:20:51.462,0.1,-0.0,0.008827437597224375,-0.0025449907127514937
2025-01-06 10:20:51.504,0.1,-0.0,0.008827437597224375,-0.0025449907127514937
2025-01-06 10:20:51.512,0.1,-0.0,0.008827437597224375,-0.0025449907127514937
2025-01-06 10:20:51.562,0.1,-0.6,0.017694068586831868,0.0051770321776718475
2025-01-06 10:20:51.607,0.3,-0.6,0.017694068586831868,0.0051770321776718475
2025-01-06 10:20:51.612,0.3,-0.6,0.017694068586831868,0.0051770321776718475
2025-01-06 10:20:51.662,0.3,-0.6,0.028289147535844883,0.005445250680883751
2025-01-06 10:20:51.709,0.4,-0.6,0.028289147535844883,0.005445250680883751
2025-01-06 10:20:51.712,0.4,-0.6,0.028289147535844883,0.005445250680883751
2025-01-06 10:20:51.762,0.4,-0.6,0.04682974969100595,0.008928439396769905
2025-01-06 10:20:51.812,0.6,-0.6,0.04682974969100595,0.008928439396769905
2025-01-06 10:20:51.812,0.6,-0.6,0.04682974969100595,0.008928439396769905
2025-01-06 10:20:51.862,0.6,-0.6,0.0818560453714019,0.012341254156231551
2025-01-06 10:20:51.913,0.6,-1.2,0.0818560453714019,0.012341254156231551
2025-01-06 10:20:51.913,0.7,-1.2,0.0818560453714019,0.012341254156231551
2025-01-06 10:20:51.962,0.7,-1.2,0.11126848472374729,0.01633143686922689
2025-01-06 10:20:52.013,0.7,-1.2,0.11126848472374729,0.01633143686922689
2025-01-06 10:20:52.015,1.0,-1.2,0.11126848472374729,0.01633143686922689
2025-01-06 10:20:52.062,1.0,-1.7999999999999998,0.1510451636423138,0.0131202763858147
2025-01-06 10:20:52.113,1.0,-1.7999999999999998,0.1510451636423138,0.0131202763858147
2025-01-06 10:20:52.117,1.2,-1.7999999999999998,0.1510451636423138,0.0131202763858147
2025-01-06 10:20:52.162,1.2,-1.7999999999999998,0.19486931813000208,0.007271579916915183
2025-01-06 10:20:52.212,1.2,-1.7999999999999998,0.19486931813000208,0.007271579916915183
2025-01-06 10:20:52.220,1.3,-1.7999999999999998,0.19486931813000208,0.007271579916915183
2025-01-06 10:20:52.262,1.3,-1.7999999999999998,0.24684328289051383,0.01471821478638069
2025-01-06 10:20:52.312,1.3,-1.7999999999999998,0.24684328289051383,0.01471821478638069
2025-01-06 10:20:52.322,1.6,-1.7999999999999998,0.24684328289051383,0.01471821478638069
2025-01-06 10:20:52.362,1.6,-1.7999999999999998,0.3149518404608118,0.029575148671068252
2025-01-06 10:20:52.414,1.6,-2.4,0.3149518404608118,0.029575148671068252
2025-01-06 10:20:52.424,1.7,-2.4,0.3149518404608118,0.029575148671068252
2025-01-06 10:20:52.462,1.7,-2.4,0.37172435324877195,0.02303376417822056
2025-01-06 10:20:52.512,1.7,-2.4,0.37172435324877195,0.02303376417822056
2025-01-06 10:20:52.526,1.9,-2.4,0.37172435324877195,0.02303376417822056
2025-01-06 10:20:52.562,1.9,-2.4,0.4449254206755393,0.023168849063003982
2025-01-06 10:20:52.614,1.9,-2.4,0.4449254206755393,0.023168849063003982
