Timestamp,Vehicle Speed,Steering Angle
2024-12-02 14:08:10.239,0.0,-0.0
2024-12-02 14:08:10.287,0.0,-0.0
2024-12-02 14:08:10.337,0.0,-0.0
2024-12-02 14:08:10.340,0.0,-0.0
2024-12-02 14:08:10.385,0.0,-0.0
2024-12-02 14:08:10.437,0.0,-0.0
2024-12-02 14:08:10.441,0.0,-0.0
2024-12-02 14:08:10.488,0.0,-0.0
2024-12-02 14:08:10.536,0.0,-0.0
2024-12-02 14:08:10.543,0.0,-0.0
2024-12-02 14:08:10.587,0.0,-0.0
2024-12-02 14:08:10.635,0.0,-0.0
2024-12-02 14:08:10.644,0.0,-0.0
2024-12-02 14:08:10.686,0.0,-0.0
2024-12-02 14:08:10.738,0.0,-0.0
2024-12-02 14:08:10.747,0.0,-0.0
2024-12-02 14:08:10.785,0.0,-0.0
2024-12-02 14:08:10.837,0.0,-0.0
2024-12-02 14:08:10.848,0.0,-0.0
2024-12-02 14:08:10.885,0.0,-0.0
2024-12-02 14:08:10.936,0.0,-0.0
2024-12-02 14:08:10.950,0.0,-0.0
2024-12-02 14:08:10.988,0.0,-0.0
2024-12-02 14:08:11.036,0.0,-0.0
2024-12-02 14:08:11.051,0.0,-0.0
2024-12-02 14:08:11.087,0.0,-0.0
2024-12-02 14:08:11.138,0.0,-0.0
2024-12-02 14:08:11.157,0.0,-0.0
2024-12-02 14:08:11.186,0.0,-0.0
2024-12-02 14:08:11.237,0.0,-0.0
2024-12-02 14:08:11.258,0.0,-0.0
2024-12-02 14:08:11.285,0.0,-0.0
2024-12-02 14:08:11.336,0.0,-0.0
2024-12-02 14:08:11.360,0.0,-0.0
2024-12-02 14:08:11.388,0.0,-0.0
2024-12-02 14:08:11.435,0.0,-0.0
2024-12-02 14:08:11.461,0.0,-0.0
2024-12-02 14:08:11.486,0.0,-0.0
2024-12-02 14:08:11.538,0.0,-0.0
2024-12-02 14:08:11.562,0.0,-0.0
2024-12-02 14:08:11.585,0.0,-0.0
2024-12-02 14:08:11.637,0.0,-0.0
2024-12-02 14:08:11.663,0.0,-0.0
2024-12-02 14:08:11.685,0.0,-0.0
2024-12-02 14:08:11.736,0.0,-0.0
2024-12-02 14:08:11.764,0.0,-0.0
2024-12-02 14:08:11.787,0.0,-0.0
2024-12-02 14:08:11.835,0.0,-0.0
2024-12-02 14:08:11.865,0.0,-0.0
2024-12-02 14:08:11.886,0.0,-0.0
2024-12-02 14:08:11.938,0.0,-0.0
2024-12-02 14:08:11.967,0.0,-0.0
2024-12-02 14:08:11.986,0.0,-0.0
2024-12-02 14:08:12.037,0.0,-0.0
2024-12-02 14:08:12.068,0.0,-0.0
2024-12-02 14:08:12.085,0.0,-0.0
2024-12-02 14:08:12.137,0.0,-0.0
2024-12-02 14:08:12.167,0.0,-0.0
2024-12-02 14:08:12.188,0.0,-0.0
2024-12-02 14:08:12.236,0.0,-0.0
2024-12-02 14:08:12.268,0.0,-0.0
2024-12-02 14:08:12.286,0.0,-0.0
2024-12-02 14:08:12.338,0.0,-0.0
2024-12-02 14:08:12.369,0.0,-0.0
