Timestamp,Vehicle Speed,Steering Angle
2024-12-02 14:01:37.897,0.0,-3.8
2024-12-02 14:01:37.928,0.0,-3.8
2024-12-02 14:01:37.999,0.0,-3.8
2024-12-02 14:01:38.100,0.0,-3.8
2024-12-02 14:01:38.201,0.0,-3.8
2024-12-02 14:01:38.303,0.0,-3.8
2024-12-02 14:01:38.402,0.0,-3.8
2024-12-02 14:01:38.460,0.0,-3.8
2024-12-02 14:01:38.504,0.0,-3.8
2024-12-02 14:01:38.606,0.0,-3.8
2024-12-02 14:01:38.708,0.0,-3.8
2024-12-02 14:01:38.809,0.0,-3.8
2024-12-02 14:01:38.913,0.0,-3.8
2024-12-02 14:01:38.989,0.0,-3.8
2024-12-02 14:01:39.020,0.0,-3.8
2024-12-02 14:01:39.037,0.0,-3.8
2024-12-02 14:01:39.089,0.0,-3.8
2024-12-02 14:01:39.122,0.0,-3.8
2024-12-02 14:01:39.139,0.0,-3.8
2024-12-02 14:01:39.188,0.0,-3.8
2024-12-02 14:01:39.223,0.0,-3.8
2024-12-02 14:01:39.239,0.0,-3.8
2024-12-02 14:01:39.290,0.0,-3.8
2024-12-02 14:01:39.325,0.0,-3.8
2024-12-02 14:01:39.337,0.0,-3.8
2024-12-02 14:01:39.388,0.0,-3.8
2024-12-02 14:01:39.427,0.0,-3.8
2024-12-02 14:01:39.440,0.0,-3.8
2024-12-02 14:01:39.488,0.0,-3.8
2024-12-02 14:01:39.528,0.0,-3.8
2024-12-02 14:01:39.539,0.0,-3.8
2024-12-02 14:01:39.587,0.0,-3.8
2024-12-02 14:01:39.629,0.0,-3.8
2024-12-02 14:01:39.638,0.0,-3.8
2024-12-02 14:01:39.689,0.0,-3.8
2024-12-02 14:01:39.731,0.0,-3.8
2024-12-02 14:01:39.737,0.0,-3.8
2024-12-02 14:01:39.789,0.0,-3.8
2024-12-02 14:01:39.832,0.0,-3.8
2024-12-02 14:01:39.840,0.0,-3.8
2024-12-02 14:01:39.888,0.0,-3.8
2024-12-02 14:01:39.933,0.0,-3.8
2024-12-02 14:01:39.939,0.0,-3.8
2024-12-02 14:01:39.987,0.0,-3.8
2024-12-02 14:01:40.034,0.0,-3.8
2024-12-02 14:01:40.038,0.0,-3.8
2024-12-02 14:01:40.090,0.0,-3.8
2024-12-02 14:01:40.135,0.0,-3.8
2024-12-02 14:01:40.138,0.0,-3.8
2024-12-02 14:01:40.189,0.0,-3.8
2024-12-02 14:01:40.235,0.0,-3.8
2024-12-02 14:01:40.240,0.0,-3.8
2024-12-02 14:01:40.288,0.0,-3.8
2024-12-02 14:01:40.336,0.0,-3.8
2024-12-02 14:01:40.339,0.0,-3.8
2024-12-02 14:01:40.388,0.0,-3.8
2024-12-02 14:01:40.438,0.0,-3.8
2024-12-02 14:01:40.439,0.0,-3.8
2024-12-02 14:01:40.491,0.0,-3.8
2024-12-02 14:01:40.538,0.0,-3.8
2024-12-02 14:01:40.539,0.0,-3.8
2024-12-02 14:01:40.590,0.0,-3.8
2024-12-02 14:01:40.636,0.0,-3.8
2024-12-02 14:01:40.639,0.0,-3.8
2024-12-02 14:01:40.689,0.0,-3.8
2024-12-02 14:01:40.740,0.0,-3.8
2024-12-02 14:01:40.744,0.0,-3.8
2024-12-02 14:01:40.787,0.0,-3.8
2024-12-02 14:01:40.839,0.0,-3.8
2024-12-02 14:01:40.851,0.0,-3.8
2024-12-02 14:01:40.890,0.0,-3.8
2024-12-02 14:01:40.937,0.0,-3.8
2024-12-02 14:01:40.959,0.0,-3.8
2024-12-02 14:01:40.990,0.0,-3.8
2024-12-02 14:01:41.040,0.0,-3.8
2024-12-02 14:01:41.066,0.0,-3.8
2024-12-02 14:01:41.087,0.0,-3.8
2024-12-02 14:01:41.139,0.0,-3.8
2024-12-02 14:01:41.167,0.0,-3.8
2024-12-02 14:01:41.190,0.0,-3.8
2024-12-02 14:01:41.238,0.0,-3.8
2024-12-02 14:01:41.268,0.0,-3.8
2024-12-02 14:01:41.289,0.0,-3.8
2024-12-02 14:01:41.337,0.0,-3.8
2024-12-02 14:01:41.368,0.0,-3.8
2024-12-02 14:01:41.388,0.0,-3.8
2024-12-02 14:01:41.440,0.0,-3.8
2024-12-02 14:01:41.469,0.0,-3.8
