Timestamp,Vehicle Speed,Steering Angle
2024-12-02 14:10:16.460,0.0,2.1
2024-12-02 14:10:16.504,0.0,2.1
2024-12-02 14:10:16.552,0.0,2.1
2024-12-02 14:10:16.562,0.0,2.1
2024-12-02 14:10:16.602,0.0,2.1
2024-12-02 14:10:16.654,0.0,2.1
2024-12-02 14:10:16.663,0.0,2.1
2024-12-02 14:10:16.702,0.0,2.1
2024-12-02 14:10:16.753,0.0,2.1
2024-12-02 14:10:16.764,0.0,2.1
2024-12-02 14:10:16.804,0.0,2.1
2024-12-02 14:10:16.852,0.0,2.1
2024-12-02 14:10:16.865,0.0,2.1
2024-12-02 14:10:16.905,0.0,2.1
2024-12-02 14:10:16.952,0.0,2.1
2024-12-02 14:10:16.975,0.0,2.1
2024-12-02 14:10:17.002,0.0,2.1
2024-12-02 14:10:17.054,0.0,2.1
2024-12-02 14:10:17.082,0.0,2.1
2024-12-02 14:10:17.101,0.0,2.1
2024-12-02 14:10:17.153,0.0,2.1
2024-12-02 14:10:17.183,0.0,2.1
2024-12-02 14:10:17.204,0.0,2.1
2024-12-02 14:10:17.252,0.0,2.1
2024-12-02 14:10:17.284,0.0,2.1
2024-12-02 14:10:17.304,0.0,2.1
2024-12-02 14:10:17.352,0.0,2.1
2024-12-02 14:10:17.385,0.0,2.1
2024-12-02 14:10:17.403,0.0,2.1
2024-12-02 14:10:17.454,0.0,2.1
2024-12-02 14:10:17.486,0.0,2.1
2024-12-02 14:10:17.502,0.0,2.1
2024-12-02 14:10:17.553,0.0,2.1
2024-12-02 14:10:17.586,0.0,2.1
2024-12-02 14:10:17.604,0.0,2.1
2024-12-02 14:10:17.651,0.0,2.1
2024-12-02 14:10:17.692,0.0,2.1
2024-12-02 14:10:17.703,0.0,2.1
2024-12-02 14:10:17.754,0.0,2.1
2024-12-02 14:10:17.794,0.0,2.1
2024-12-02 14:10:17.804,0.0,2.1
2024-12-02 14:10:17.852,0.0,2.1
2024-12-02 14:10:17.895,0.0,2.1
2024-12-02 14:10:17.904,0.0,2.1
2024-12-02 14:10:17.952,0.0,2.1
2024-12-02 14:10:17.996,0.0,2.1
2024-12-02 14:10:18.003,0.0,2.1
2024-12-02 14:10:18.054,0.0,2.1
2024-12-02 14:10:18.097,0.0,2.1
2024-12-02 14:10:18.102,0.0,2.1
2024-12-02 14:10:18.154,0.0,2.1
2024-12-02 14:10:18.201,0.0,2.1
2024-12-02 14:10:18.204,0.0,2.1
2024-12-02 14:10:18.253,0.0,2.1
2024-12-02 14:10:18.305,0.0,2.1
2024-12-02 14:10:18.306,0.0,2.1
2024-12-02 14:10:18.353,0.0,2.1
2024-12-02 14:10:18.404,0.0,2.1
2024-12-02 14:10:18.408,0.0,2.1
2024-12-02 14:10:18.451,0.0,2.1
2024-12-02 14:10:18.503,0.0,2.1
2024-12-02 14:10:18.509,0.0,2.1
2024-12-02 14:10:18.554,0.0,2.1
2024-12-02 14:10:18.602,0.0,2.1
2024-12-02 14:10:18.610,0.0,2.1
2024-12-02 14:10:18.653,0.0,2.1
2024-12-02 14:10:18.705,0.0,2.1
2024-12-02 14:10:18.711,0.0,2.1
2024-12-02 14:10:18.752,0.0,2.1
2024-12-02 14:10:18.804,0.0,2.1
2024-12-02 14:10:18.812,0.0,2.1
2024-12-02 14:10:18.855,0.0,2.1
2024-12-02 14:10:18.903,0.0,2.1
2024-12-02 14:10:18.913,0.0,2.1
2024-12-02 14:10:18.955,0.0,2.1
2024-12-02 14:10:19.002,0.0,2.1
2024-12-02 14:10:19.014,0.0,2.1
2024-12-02 14:10:19.053,0.0,2.1
2024-12-02 14:10:19.104,0.0,2.1
2024-12-02 14:10:19.115,0.0,2.1
2024-12-02 14:10:19.151,0.0,2.1
2024-12-02 14:10:19.203,0.0,2.1
2024-12-02 14:10:19.216,0.0,2.1
2024-12-02 14:10:19.254,0.0,2.1
2024-12-02 14:10:19.302,0.0,2.1
2024-12-02 14:10:19.317,0.0,2.1
2024-12-02 14:10:19.353,0.0,2.1
2024-12-02 14:10:19.404,0.0,2.1
2024-12-02 14:10:19.417,0.0,2.1
2024-12-02 14:10:19.452,0.0,2.1
2024-12-02 14:10:19.502,0.0,2.1
2024-12-02 14:10:19.518,0.0,2.1
2024-12-02 14:10:19.554,0.0,2.1
2024-12-02 14:10:19.602,0.0,2.1
2024-12-02 14:10:19.619,0.0,2.1
2024-12-02 14:10:19.652,0.0,2.1
2024-12-02 14:10:19.704,0.0,2.1
2024-12-02 14:10:19.721,0.0,2.1
2024-12-02 14:10:19.751,0.0,2.1
2024-12-02 14:10:19.803,0.0,2.1
2024-12-02 14:10:19.822,0.0,2.1
2024-12-02 14:10:19.854,0.0,2.1
2024-12-02 14:10:19.902,0.0,2.1
2024-12-02 14:10:19.923,0.0,2.1
2024-12-02 14:10:19.953,0.0,2.1
2024-12-02 14:10:20.005,0.0,2.1
2024-12-02 14:10:20.026,0.0,2.1
2024-12-02 14:10:20.055,0.0,2.1
2024-12-02 14:10:20.106,0.0,2.1
2024-12-02 14:10:20.128,0.0,2.1
2024-12-02 14:10:20.152,0.0,2.1
2024-12-02 14:10:20.204,0.0,2.1
2024-12-02 14:10:20.229,0.0,2.1
2024-12-02 14:10:20.255,0.0,2.1
2024-12-02 14:10:20.303,0.0,2.1
2024-12-02 14:10:20.330,0.0,2.1
2024-12-02 14:10:20.354,0.0,2.1
2024-12-02 14:10:20.402,0.0,2.1
2024-12-02 14:10:20.431,0.0,2.1
2024-12-02 14:10:20.453,0.0,2.1
2024-12-02 14:10:20.505,0.0,2.1
2024-12-02 14:10:20.532,0.0,2.1
2024-12-02 14:10:20.552,0.0,2.1
2024-12-02 14:10:20.603,0.0,2.1
2024-12-02 14:10:20.649,0.0,2.1
2024-12-02 14:10:20.654,0.0,2.1
2024-12-02 14:10:20.703,0.0,2.1
2024-12-02 14:10:20.754,0.0,2.1
2024-12-02 14:10:20.758,0.0,2.1
2024-12-02 14:10:20.805,0.0,2.1
2024-12-02 14:10:20.853,0.0,2.1
2024-12-02 14:10:20.859,0.0,2.1
2024-12-02 14:10:20.904,0.0,2.1
2024-12-02 14:10:20.951,0.0,2.1
2024-12-02 14:10:20.960,0.0,2.1
2024-12-02 14:10:21.003,0.0,2.1
2024-12-02 14:10:21.054,0.0,2.1
2024-12-02 14:10:21.061,0.0,2.1
2024-12-02 14:10:21.102,0.0,2.1
2024-12-02 14:10:21.153,0.0,2.1
2024-12-02 14:10:21.162,0.0,2.1
2024-12-02 14:10:21.205,0.0,2.1
2024-12-02 14:10:21.253,0.0,2.1
2024-12-02 14:10:21.263,0.0,2.1
2024-12-02 14:10:21.304,0.0,2.1
2024-12-02 14:10:21.352,0.0,2.1
2024-12-02 14:10:21.364,0.0,2.1
2024-12-02 14:10:21.402,0.0,2.1
2024-12-02 14:10:21.454,0.0,2.1
2024-12-02 14:10:21.465,0.0,2.1
2024-12-02 14:10:21.502,0.0,2.1
2024-12-02 14:10:21.553,0.0,2.1
2024-12-02 14:10:21.566,0.0,2.1
2024-12-02 14:10:21.604,0.0,2.1
2024-12-02 14:10:21.652,0.0,2.1
2024-12-02 14:10:21.670,0.0,2.1
2024-12-02 14:10:21.703,0.0,2.1
2024-12-02 14:10:21.755,0.0,2.1
2024-12-02 14:10:21.772,0.0,2.1
2024-12-02 14:10:21.802,0.0,2.1
2024-12-02 14:10:21.854,0.0,2.1
2024-12-02 14:10:21.874,0.0,2.1
2024-12-02 14:10:21.905,0.0,2.1
2024-12-02 14:10:21.953,0.0,2.1
2024-12-02 14:10:21.977,0.0,2.1
2024-12-02 14:10:22.004,0.0,2.1
2024-12-02 14:10:22.053,0.0,2.1
2024-12-02 14:10:22.079,0.0,2.1
2024-12-02 14:10:22.103,0.0,2.1
2024-12-02 14:10:22.151,0.0,2.1
2024-12-02 14:10:22.185,0.0,2.1
2024-12-02 14:10:22.203,0.0,2.1
2024-12-02 14:10:22.254,0.0,2.1
2024-12-02 14:10:22.286,0.0,2.1
2024-12-02 14:10:22.302,0.0,2.1
2024-12-02 14:10:22.353,0.0,2.1
2024-12-02 14:10:22.387,0.0,2.1
2024-12-02 14:10:22.405,0.0,2.1
2024-12-02 14:10:22.453,0.0,2.1
2024-12-02 14:10:22.488,0.0,2.1
2024-12-02 14:10:22.504,0.0,2.1
2024-12-02 14:10:22.552,0.0,2.1
2024-12-02 14:10:22.589,0.0,2.1
2024-12-02 14:10:22.603,0.0,2.1
2024-12-02 14:10:22.655,0.0,2.1
2024-12-02 14:10:22.691,0.0,2.1
2024-12-02 14:10:22.702,0.0,2.1
2024-12-02 14:10:22.754,0.0,2.1
2024-12-02 14:10:22.791,0.0,2.1
2024-12-02 14:10:22.801,0.0,2.1
2024-12-02 14:10:22.853,0.0,2.1
2024-12-02 14:10:22.893,0.0,2.1
2024-12-02 14:10:22.904,0.0,2.1
2024-12-02 14:10:22.952,0.0,2.1
2024-12-02 14:10:22.994,0.0,2.1
2024-12-02 14:10:23.003,0.0,2.1
2024-12-02 14:10:23.052,0.0,2.1
2024-12-02 14:10:23.095,0.0,2.1
2024-12-02 14:10:23.102,0.0,2.1
2024-12-02 14:10:23.154,0.0,2.1
2024-12-02 14:10:23.198,0.0,2.1
2024-12-02 14:10:23.202,0.0,2.1
2024-12-02 14:10:23.254,0.0,2.1
2024-12-02 14:10:23.300,0.0,2.1
2024-12-02 14:10:23.304,0.0,2.1
2024-12-02 14:10:23.353,0.0,2.1
2024-12-02 14:10:23.402,0.0,2.1
2024-12-02 14:10:23.404,0.0,2.1
2024-12-02 14:10:23.451,0.0,2.1
2024-12-02 14:10:23.503,0.0,2.1
2024-12-02 14:10:23.503,0.0,2.1
2024-12-02 14:10:23.554,0.0,2.1
2024-12-02 14:10:23.602,0.0,2.1
2024-12-02 14:10:23.603,0.0,2.1
2024-12-02 14:10:23.653,0.0,2.1
2024-12-02 14:10:23.706,0.0,2.1
2024-12-02 14:10:23.707,0.0,2.1
2024-12-02 14:10:23.752,0.0,2.1
2024-12-02 14:10:23.803,0.0,2.1
2024-12-02 14:10:23.807,0.0,2.1
2024-12-02 14:10:23.855,0.0,2.1
2024-12-02 14:10:23.902,0.0,2.1
2024-12-02 14:10:23.908,0.0,2.1
2024-12-02 14:10:23.954,0.0,2.1
2024-12-02 14:10:24.002,0.0,2.1
2024-12-02 14:10:24.009,0.0,2.1
2024-12-02 14:10:24.053,0.0,2.1
2024-12-02 14:10:24.105,0.0,2.1
2024-12-02 14:10:24.110,0.0,2.1
2024-12-02 14:10:24.152,0.0,2.1
2024-12-02 14:10:24.203,0.0,2.1
2024-12-02 14:10:24.212,0.0,2.1
2024-12-02 14:10:24.254,0.0,2.1
2024-12-02 14:10:24.303,0.0,2.1
2024-12-02 14:10:24.312,0.0,2.1
2024-12-02 14:10:24.353,0.0,2.1
2024-12-02 14:10:24.402,0.0,2.1
2024-12-02 14:10:24.413,0.0,2.1
2024-12-02 14:10:24.453,0.0,2.1
2024-12-02 14:10:24.505,0.0,2.1
2024-12-02 14:10:24.515,0.0,2.1
2024-12-02 14:10:24.552,0.0,2.1
2024-12-02 14:10:24.603,0.0,2.1
2024-12-02 14:10:24.616,0.0,2.1
2024-12-02 14:10:24.654,0.0,2.1
2024-12-02 14:10:24.703,0.0,2.1
2024-12-02 14:10:24.717,0.0,2.1
2024-12-02 14:10:24.754,0.0,2.1
2024-12-02 14:10:24.801,0.0,2.1
2024-12-02 14:10:24.818,0.0,2.1
2024-12-02 14:10:24.852,0.0,2.1
2024-12-02 14:10:24.904,0.0,2.1
2024-12-02 14:10:24.919,0.0,2.1
2024-12-02 14:10:24.955,0.0,2.1
2024-12-02 14:10:25.002,0.0,2.1
2024-12-02 14:10:25.020,0.0,2.1
2024-12-02 14:10:25.053,0.0,2.1
2024-12-02 14:10:25.104,0.0,2.1
2024-12-02 14:10:25.121,0.0,2.1
2024-12-02 14:10:25.155,0.0,2.1
2024-12-02 14:10:25.202,0.0,2.1
2024-12-02 14:10:25.229,0.0,2.1
2024-12-02 14:10:25.252,0.0,2.1
2024-12-02 14:10:25.304,0.0,2.1
2024-12-02 14:10:25.336,0.0,2.1
2024-12-02 14:10:25.351,0.0,2.1
2024-12-02 14:10:25.403,0.0,2.1
2024-12-02 14:10:25.437,0.0,2.1
2024-12-02 14:10:25.454,0.0,2.1
2024-12-02 14:10:25.502,0.0,2.1
2024-12-02 14:10:25.537,0.0,2.1
2024-12-02 14:10:25.554,0.0,2.1
2024-12-02 14:10:25.638,0.0,2.1
2024-12-02 14:10:25.739,0.0,2.1
2024-12-02 14:10:25.840,0.0,2.1
2024-12-02 14:10:25.941,0.0,2.1
2024-12-02 14:10:26.042,0.0,2.1
2024-12-02 14:10:26.081,0.0,2.1
2024-12-02 14:10:26.129,0.0,2.1
2024-12-02 14:10:26.145,0.0,2.1
2024-12-02 14:10:26.179,0.0,2.1
2024-12-02 14:10:26.230,0.0,2.1
2024-12-02 14:10:26.248,0.0,2.1
2024-12-02 14:10:26.281,0.0,2.1
2024-12-02 14:10:26.329,0.0,2.1
2024-12-02 14:10:26.350,0.0,2.1
2024-12-02 14:10:26.380,0.0,2.1
2024-12-02 14:10:26.431,0.0,2.1
2024-12-02 14:10:26.451,0.0,2.1
2024-12-02 14:10:26.478,0.0,2.1
2024-12-02 14:10:26.530,0.0,2.1
2024-12-02 14:10:26.553,0.0,2.1
2024-12-02 14:10:26.580,0.0,2.1
2024-12-02 14:10:26.631,0.0,2.1
2024-12-02 14:10:26.655,0.0,2.1
2024-12-02 14:10:26.681,0.0,2.1
2024-12-02 14:10:26.729,0.0,2.1
2024-12-02 14:10:26.757,0.0,2.1
2024-12-02 14:10:26.781,0.0,2.1
2024-12-02 14:10:26.832,0.0,2.1
2024-12-02 14:10:26.858,0.0,2.1
2024-12-02 14:10:26.879,0.0,2.1
2024-12-02 14:10:26.930,0.0,2.1
2024-12-02 14:10:26.959,0.0,2.1
2024-12-02 14:10:26.981,0.0,2.1
2024-12-02 14:10:27.029,0.0,2.1
2024-12-02 14:10:27.060,0.0,2.1
2024-12-02 14:10:27.079,0.0,2.1
2024-12-02 14:10:27.130,0.0,2.1
2024-12-02 14:10:27.161,0.0,2.1
2024-12-02 14:10:27.180,0.0,2.1
2024-12-02 14:10:27.229,0.0,2.1
2024-12-02 14:10:27.262,0.0,2.1
2024-12-02 14:10:27.281,0.0,2.1
2024-12-02 14:10:27.331,0.0,2.1
2024-12-02 14:10:27.363,0.0,2.1
2024-12-02 14:10:27.379,0.0,2.1
2024-12-02 14:10:27.431,0.0,2.1
2024-12-02 14:10:27.464,0.0,2.1
2024-12-02 14:10:27.481,0.0,2.1
2024-12-02 14:10:27.529,0.0,2.1
2024-12-02 14:10:27.566,0.0,2.1
2024-12-02 14:10:27.579,0.0,2.1
2024-12-02 14:10:27.631,0.0,2.1
2024-12-02 14:10:27.667,0.0,2.1
2024-12-02 14:10:27.679,0.0,2.1
2024-12-02 14:10:27.730,0.0,2.1
2024-12-02 14:10:27.768,0.0,2.1
2024-12-02 14:10:27.781,0.0,2.1
2024-12-02 14:10:27.828,0.0,2.1
2024-12-02 14:10:27.869,0.0,2.1
2024-12-02 14:10:27.879,0.0,2.1
2024-12-02 14:10:27.930,0.0,2.1
2024-12-02 14:10:27.971,0.0,2.1
2024-12-02 14:10:27.981,0.0,2.1
2024-12-02 14:10:28.029,0.0,2.1
2024-12-02 14:10:28.072,0.0,2.1
2024-12-02 14:10:28.080,0.0,2.1
2024-12-02 14:10:28.131,0.0,2.1
2024-12-02 14:10:28.173,0.0,2.1
2024-12-02 14:10:28.179,0.0,2.1
2024-12-02 14:10:28.230,0.0,2.1
2024-12-02 14:10:28.275,0.0,2.1
2024-12-02 14:10:28.281,0.0,2.1
2024-12-02 14:10:28.330,0.0,2.1
2024-12-02 14:10:28.375,0.0,2.1
