Timestamp,Vehicle Speed,Steering Angle
2024-12-02 14:09:24.758,0.0,10.5
2024-12-02 14:09:24.766,0.0,10.5
2024-12-02 14:09:24.814,0.0,10.5
2024-12-02 14:09:24.859,0.0,10.5
2024-12-02 14:09:24.865,0.0,10.5
2024-12-02 14:09:24.917,0.0,10.5
2024-12-02 14:09:24.965,0.0,10.5
2024-12-02 14:09:24.967,0.0,10.5
2024-12-02 14:09:25.015,0.0,10.5
2024-12-02 14:09:25.065,0.0,10.5
2024-12-02 14:09:25.079,0.0,10.5
2024-12-02 14:09:25.117,0.0,10.5
2024-12-02 14:09:25.165,0.0,10.5
2024-12-02 14:09:25.184,0.0,10.5
2024-12-02 14:09:25.216,0.0,10.5
2024-12-02 14:09:25.267,0.0,10.5
2024-12-02 14:09:25.285,0.0,10.5
2024-12-02 14:09:25.315,0.0,10.5
2024-12-02 14:09:25.366,0.0,10.5
2024-12-02 14:09:25.386,0.0,10.5
2024-12-02 14:09:25.414,0.0,10.5
2024-12-02 14:09:25.466,0.0,10.5
2024-12-02 14:09:25.487,0.0,10.5
2024-12-02 14:09:25.517,0.0,10.5
2024-12-02 14:09:25.568,0.0,10.5
2024-12-02 14:09:25.588,0.0,10.5
2024-12-02 14:09:25.616,0.0,10.5
2024-12-02 14:09:25.667,0.0,10.5
2024-12-02 14:09:25.689,0.0,10.5
2024-12-02 14:09:25.714,0.0,10.5
2024-12-02 14:09:25.766,0.0,10.5
2024-12-02 14:09:25.790,0.0,10.5
2024-12-02 14:09:25.817,0.0,10.5
2024-12-02 14:09:25.865,0.0,10.5
2024-12-02 14:09:25.891,0.0,10.5
2024-12-02 14:09:25.916,0.0,10.5
2024-12-02 14:09:25.964,0.0,10.5
2024-12-02 14:09:25.992,0.0,10.5
2024-12-02 14:09:26.015,0.0,10.5
2024-12-02 14:09:26.067,0.0,10.5
2024-12-02 14:09:26.093,0.0,10.5
2024-12-02 14:09:26.115,0.0,10.5
2024-12-02 14:09:26.166,0.0,10.5
2024-12-02 14:09:26.194,0.0,10.5
2024-12-02 14:09:26.217,0.0,10.5
2024-12-02 14:09:26.265,0.0,10.5
2024-12-02 14:09:26.300,0.0,10.5
2024-12-02 14:09:26.316,0.0,10.5
2024-12-02 14:09:26.364,0.0,10.5
2024-12-02 14:09:26.404,0.0,10.5
2024-12-02 14:09:26.415,0.0,10.5
2024-12-02 14:09:26.468,0.0,10.5
2024-12-02 14:09:26.506,0.0,10.5
2024-12-02 14:09:26.514,0.0,10.5
2024-12-02 14:09:26.566,0.0,10.5
2024-12-02 14:09:26.607,0.0,10.5
2024-12-02 14:09:26.617,0.0,10.5
2024-12-02 14:09:26.665,0.0,10.5
2024-12-02 14:09:26.709,0.0,10.5
2024-12-02 14:09:26.716,0.0,10.5
2024-12-02 14:09:26.764,0.0,10.5
2024-12-02 14:09:26.810,0.0,10.5
2024-12-02 14:09:26.815,0.0,10.5
2024-12-02 14:09:26.867,0.0,10.5
2024-12-02 14:09:26.912,0.0,10.5
2024-12-02 14:09:26.916,0.0,10.5
