Timestamp,Vehicle Speed,Steering Angle
2024-12-02 14:11:12.043,0.0,-1.7
2024-12-02 14:11:12.052,0.0,-1.7
2024-12-02 14:11:12.099,0.0,-1.7
2024-12-02 14:11:12.144,0.0,-1.7
2024-12-02 14:11:12.150,0.0,-1.7
2024-12-02 14:11:12.198,0.0,-1.7
2024-12-02 14:11:12.245,0.0,-1.7
2024-12-02 14:11:12.249,0.0,-1.7
2024-12-02 14:11:12.301,0.0,-1.7
2024-12-02 14:11:12.346,0.0,-1.7
2024-12-02 14:11:12.351,0.0,-1.7
2024-12-02 14:11:12.400,0.0,-1.7
2024-12-02 14:11:12.447,0.0,-1.7
2024-12-02 14:11:12.451,0.0,-1.7
2024-12-02 14:11:12.499,0.0,-1.7
2024-12-02 14:11:12.549,0.0,-1.7
2024-12-02 14:11:12.550,0.0,-1.7
2024-12-02 14:11:12.602,0.0,-1.7
2024-12-02 14:11:12.650,0.0,-1.7
2024-12-02 14:11:12.652,0.0,-1.7
2024-12-02 14:11:12.701,0.0,-1.7
2024-12-02 14:11:12.751,0.0,-1.7
2024-12-02 14:11:12.751,0.0,-1.7
2024-12-02 14:11:12.799,0.0,-1.7
2024-12-02 14:11:12.852,0.0,-1.7
2024-12-02 14:11:12.852,0.0,-1.7
2024-12-02 14:11:12.899,0.0,-1.7
2024-12-02 14:11:12.950,0.0,-1.7
2024-12-02 14:11:12.953,0.0,-1.7
2024-12-02 14:11:13.001,0.0,-1.7
2024-12-02 14:11:13.049,0.0,-1.7
2024-12-02 14:11:13.053,0.0,-1.7
2024-12-02 14:11:13.101,0.0,-1.7
2024-12-02 14:11:13.149,0.0,-1.7
2024-12-02 14:11:13.154,0.0,-1.7
2024-12-02 14:11:13.200,0.0,-1.7
2024-12-02 14:11:13.252,0.0,-1.7
2024-12-02 14:11:13.256,0.0,-1.7
2024-12-02 14:11:13.299,0.0,-1.7
2024-12-02 14:11:13.350,0.0,-1.7
2024-12-02 14:11:13.356,0.0,-1.7
2024-12-02 14:11:13.398,0.0,-1.7
2024-12-02 14:11:13.450,0.0,-1.7
2024-12-02 14:11:13.457,0.0,-1.7
2024-12-02 14:11:13.501,0.0,-1.7
2024-12-02 14:11:13.549,0.0,-1.7
2024-12-02 14:11:13.558,0.0,-1.7
2024-12-02 14:11:13.600,0.0,-1.7
2024-12-02 14:11:13.652,0.0,-1.7
2024-12-02 14:11:13.659,0.0,-1.7
2024-12-02 14:11:13.699,0.0,-1.7
2024-12-02 14:11:13.751,0.0,-1.7
2024-12-02 14:11:13.762,0.0,-1.7
2024-12-02 14:11:13.799,0.0,-1.7
2024-12-02 14:11:13.850,0.0,-1.7
2024-12-02 14:11:13.868,0.0,-1.7
2024-12-02 14:11:13.901,0.0,-1.7
2024-12-02 14:11:13.950,0.0,-1.7
2024-12-02 14:11:13.970,0.0,-1.7
2024-12-02 14:11:14.002,0.0,-1.7
2024-12-02 14:11:14.049,0.0,-1.7
2024-12-02 14:11:14.071,0.0,-1.7
2024-12-02 14:11:14.100,0.0,-1.7
2024-12-02 14:11:14.152,0.0,-1.7
2024-12-02 14:11:14.172,0.0,-1.7
2024-12-02 14:11:14.199,0.0,-1.7
2024-12-02 14:11:14.251,0.0,-1.7
2024-12-02 14:11:14.273,0.0,-1.7
2024-12-02 14:11:14.299,0.0,-1.7
2024-12-02 14:11:14.350,0.0,-1.7
2024-12-02 14:11:14.374,0.0,-1.7
2024-12-02 14:11:14.401,0.0,-1.7
2024-12-02 14:11:14.449,0.0,-1.7
2024-12-02 14:11:14.474,0.0,-1.7
2024-12-02 14:11:14.500,0.0,-1.7
2024-12-02 14:11:14.552,0.0,-1.7
2024-12-02 14:11:14.579,0.0,-1.7
2024-12-02 14:11:14.601,0.0,-1.7
2024-12-02 14:11:14.651,0.0,-1.7
2024-12-02 14:11:14.680,0.0,-1.7
2024-12-02 14:11:14.701,0.0,-1.7
2024-12-02 14:11:14.749,0.0,-1.7
2024-12-02 14:11:14.781,0.0,-1.7
2024-12-02 14:11:14.801,0.0,-1.7
