timestamp,gt_x,gt_y,ekf_x,ekf_y,gt_theta,ekf_theta,drift_x,drift_y,drift_abs,drift_theta,ekf_vel_x,ekf_vel_y,gt_vel_x,gt_vel_y
1736422272.3464794,0.0062100965841390965,0.0020847337688811862,0.0,0.0,-0.0018581738443198825,-0.0018486108952537885,-0.0062100965841390965,-0.0020847337688811862,0.006550680458658446,0.0006116049063679407,0.0,0.0,0.061380289953554996,0.020605406288964276
1736422272.4461846,0.0100894741789537,1.2797401311770429e-05,0.0,0.0,-0.0035376121452249665,-0.0031870445782775647,-0.0100894741789537,-1.2797401311770429e-05,0.010089482295006705,0.0011236542565363776,0.0,0.0,0.05079854406897436,0.00018637203770195264
1736422272.552532,0.008961268004754497,0.005023988976784466,0.0,0.0,-0.004370331926767224,-0.0039221099809436675,-0.008961268004754497,-0.005023988976784466,0.010273499379076657,0.00044822194582355614,0.0,0.0,0.030643302306707896,0.013088902047387857
1736422272.6556764,0.01547504820802681,0.002720488532356402,0.0016073820284494133,-1.1472663083988007e-06,-0.006460535715703486,-0.0052827140825924,-0.01547504820802681,-0.002720488532356402,0.01571235739459348,0.0017327681424532662,0.0,0.0,0.033702726592944134,0.008460751949017463
1736422272.755797,0.012576298901597616,0.001166117683841783,0.0043461979515978634,-1.951221629120068e-05,-0.007921334741251645,-0.006296296204578058,-0.00903812253816594,-0.001184802002307203,0.0091154492373977,0.002111296898821254,0.011609551823395401,-5.125616365048663e-05,0.01823498939372036,0.0009706933740246304
1736422272.8484137,0.026967226710508108,0.004802467748040273,0.00783947121866741,-4.291153298775345e-05,-0.009438377594186392,-0.007728875706341843,-0.020880745544246977,-0.0048330569792900055,0.021432778033858648,0.0024820522650816626,0.032062303725586064,-0.0001723119771440514,0.03752563214693048,0.005846449845174438
1736422272.9487882,0.027849804099820963,0.001287728742661809,0.05873179713930415,-1.8055034528802782,-0.01066516959430372,-0.14693680956434108,0.03088061562535871,-1.8067909779110578,1.8070548553605663,-0.13616491136813347,0.2467746993577265,-7.8492619237588785,0.048903469986430255,-0.005288983049039536
1736422273.0443368,0.026516415435061835,0.0006033664879705469,-0.04557659476995468,-1.7845686674118042,-0.011528840409546742,-0.1312153166797,-0.07209301020501652,-1.7851720338997747,1.7866271554911166,-0.11968647627015325,-0.1704815427927251,-16.204066308775708,0.03724246724952499,-0.004040144940055631
1736422273.1460998,0.038285111053122794,-0.003908648045692242,-0.021829232830289737,-1.7936314666771138,-0.013347750635072986,-0.13821385494803365,-0.07335858137740067,-1.787120447604027,1.7886254431004056,-0.1229787035355423,-0.6328610069081151,0.1078037540588499,0.049634606962367794,-0.013999226640941498
1736422273.2453477,0.054053359358156694,0.0015983461715420866,-0.005168123636394739,-1.7922694683074951,-0.015116215192378435,-0.1399297916618987,-0.0707110998038668,-1.795949171242355,1.7973406703576187,-0.12383698818045913,0.15674941183947877,-0.054533472398978614,0.0634766439398764,-0.01196946304580561
1736422273.3426542,0.06659329546703427,-0.006002768504837608,-0.005165350582742016,-1.792269858892915,-0.016121604462023043,-0.1407495204605738,-0.07175864604977629,-1.7862670903880773,1.7877078680495828,-0.12462791599855075,0.15673939863405273,-0.002842903764166487,0.10432302718071954,-0.013973419070310376
1736422273.4450657,0.08742085595036025,-0.001663392312148737,0.02601698903172687,-1.7980249957940433,-0.018034028821614673,-0.14286403981692564,-0.0614078988542604,-1.7963610236577,1.7974103196983806,-0.12479464333051765,0.16216830161628726,-0.049116539102990554,0.14924111373486956,-0.007113726700416074
1736422273.545998,0.12381086011520026,-0.004976692882791012,0.06199450777635601,-1.8063010366438916,-0.020734051278105153,-0.14554300887059135,-0.06182312478414176,-1.8013233511769624,1.8023839530614663,-0.12479201123368375,0.3557202297976089,-0.03903650418625492,0.2075527207958679,-0.005891439535003165
1736422273.6452484,0.17100477306005374,0.008941773419975707,0.1104889065027237,-1.7984236478805542,-0.023180166978956557,-0.1479693900600183,-0.10034727115797451,-1.8165126270613008,1.8192821933669336,-0.12269173389846638,0.3545775365081159,-0.07854864746885751,0.2859823956436569,0.015510204902930754
1736422273.7472637,0.21884511817619912,0.006050226229230793,0.1576516181230545,-1.8071616888046265,-0.024544684228679392,-0.1493315111149851,-0.10834651859900321,-1.8044753189484117,1.807725129765722,-0.12438707064722743,0.34921048841570784,0.058278995502190796,0.38502600284305666,0.034658947163053046
1736422273.846572,0.28247537321578264,0.004626761034758786,0.22075748443603516,-1.816949725151062,-0.02650854378409001,-0.1513132315660828,-0.1248112934158013,-1.811790324717728,1.8160842600785063,-0.1227928768500405,0.45114730549549426,-0.015328127499253517,0.48157986182965173,0.023822358745445398
1736422273.9417443,0.3397298921134131,0.008732907283184321,0.22077270921436998,-1.8169520466056788,-0.026371820402752766,-0.15134353145146442,-0.11895718289904311,-1.825684953888863,1.8295563293376502,-0.12497171104871166,0.580059953921322,-0.09602329906271279,0.5356134037188521,0.023112111844925676
1736422274.0450933,0.4002741461747198,0.008485032036446905,0.338003009557724,-1.8273688554763794,-0.02480839528429482,-0.14959972568301397,-0.12232530547650511,-1.8281207786768139,1.8322087931755595,-0.1250889297799822,0.6160654582055874,-0.05760359180387142,0.5771639304139004,0.001956250935907037
1736422274.142292,0.4718946542997109,-0.005538044924051411,0.3380251558148841,-1.827372193489271,-0.021360506974056115,-0.14842955630149704,-0.13386949848482677,-1.8218341485652196,1.826745934032135,-0.12706904932744092,0.6039503731312508,-0.05807779732847587,0.6196261425766998,-0.0188752267043566
1736422274.2436259,0.5532508891600276,-0.018477767362799824,0.4073137694508587,-1.850190699259787,-0.018641653417373394,-0.1448300551200692,-0.14593711970916895,-1.8317129318969871,1.8375173217653393,-0.1261884017026958,0.6699032979932299,-0.1701332496930966,0.6699080744003316,-0.05988133059422982
1736422274.3455017,0.6219364335305329,-0.021760300861386028,0.5541433095932007,-1.8849616050720215,-0.015035326475382443,-0.13982665059244903,-0.13558488960512666,-1.8514151498278202,1.8563731627291977,-0.12686719652201717,0.7741713936875051,-0.23646717665200798,0.7206926171481874,-0.08850399107506653
1736422274.4470952,0.7060701407517045,-0.019431459932494732,0.6376825571060181,-1.8933439254760742,-0.01081078165921412,-0.13559609093777425,-0.1518949708444295,-1.8655346293228519,1.871708186489171,-0.12756943128278256,0.751196990904337,-0.16992275952172106,0.7553893820523991,-0.07145174059275224
1736422274.5478745,0.795119443564149,-0.006771183008903892,0.727830708026886,-1.8916444778442383,-0.006383464315314252,-0.1311745586474254,-0.15740359715459118,-1.8865772842362223,1.8931322568149656,-0.12634064733990066,0.788153633095706,-0.09996516951999129,0.7873453877908527,-0.0031965535531768533
1736422274.6420588,0.9000506946025241,-0.009528269479502693,0.727866779232284,-1.8916492367954334,-5.5994033911294094e-05,-0.1296552445802055,-0.17218391537024003,-1.8821209673159307,1.8899805915200507,-0.1295992505462942,0.8909580371207715,-0.024724377784684285,0.8515113053731004,0.03242924316451714
1736422274.746327,0.9967379057608462,-0.021349308678354495,0.9260807037353516,-1.931195855140686,0.004824579323931183,-0.1199671655310617,-0.16518449304299831,-1.8860774637281061,1.8932971546814614,-0.12856544527253,1.0085671060560335,-0.08821729455403274,0.9241230559839506,0.010642534094588164
1736422274.8464825,1.1078361594314448,-0.014522419584133806,1.0371638536453247,-1.9382530450820923,0.007591393490926884,-0.11719991522456889,-0.1817165388015961,-1.916678126833508,1.9252729526890562,-0.12564253058836733,1.0002679586651013,-0.20838055883466902,0.9832608958310686,-0.004504985230388328
1736422274.945722,1.2249802482942438,-0.022290028296338305,1.152429461479187,-1.960540771484375,0.009684055504747033,-0.1151071496132028,-0.1877747197181585,-1.9159679235709455,1.9251473786487083,-0.12757462164113376,1.0745617470185835,-0.14383232967488602,1.051408175462519,-0.03542775432234705
1736422275.0465646,1.3364906855740752,-0.024731570670769143,1.2056785848875635,-1.9667289753936763,0.00726251809532677,-0.11644367955919811,-0.18401816557448147,-1.9358141791637444,1.944540876791434,-0.12295634562575791,1.1580736942600698,-0.1644492715758306,1.0814648368161248,-0.03072074181904163
1736422275.1432476,1.4395689000158192,-0.02345745289034773,1.2628164774653632,-1.9768500012044992,0.005125777768879791,-0.11769522058154223,-0.17675242255045598,-1.9533925483141514,1.9613729545108725,-0.12282099835042203,1.0118903726315616,-0.16777490535380166,1.1061030395362468,-0.014303218472493991
1736422275.245431,1.581636093882477,-0.009949864335921488,1.5078471899032593,-1.9926897287368774,-0.0016010789369332867,-0.12639226189155828,-0.21638777137127918,-1.9784645245009829,1.990262681735235,-0.12073376518275283,1.193396978482571,-0.15707827408431543,1.1623894177610397,0.00785432056859547
1736422275.34206,1.6622859539908337,0.002800647689497282,1.5078902307529998,-1.9926951979217098,-0.004357590820604884,-0.1273763226170486,-0.1543957232378339,-1.995495845611207,2.001459894478458,-0.12301873179644371,1.290966209848057,-0.07428430030810769,1.1215480592240668,0.06504368368231633
1736422275.4430377,1.7808547264561305,0.004187080655204012,1.589500878625293,-1.990082604407598,-0.0049843579604751664,-0.129353306932535,-0.19135384783083742,-1.994269685062802,2.003429028401095,-0.12436894897205983,1.093033911019216,-0.0023180921040079016,1.094656315501426,0.08274572443614803
1736422275.545082,1.8991004873093695,0.01461140224515911,1.7073196229353025,-2.0034643399074143,-0.0054939720319633345,-0.12981142159199613,-0.19178086437406705,-2.0180757421525737,2.0271678768678054,-0.1243174495600328,0.9103156078842408,-0.055025554587699886,1.091223690243504,0.0878495605148412
1736422275.6499236,2.0205045542565463,0.023281341599526995,1.9474401473999023,-2.0143418312072754,-0.008181099370281997,-0.1329724448160894,-0.19456089528337794,-2.031119977823602,2.040417189274688,-0.1229402338577821,1.3157615720410842,-0.09276778558691719,1.0973171206152197,0.07685183552080577
1736422275.745108,2.1369232337902986,0.021962149556007615,1.9474844987104643,-2.0143477637163154,-0.009021317863086409,-0.1330771119276091,-0.18943873507983433,-2.036309913272323,2.0451027106822246,-0.12405579406452269,1.2255583516594788,-0.05731751699353417,1.1861889151868288,0.057098602103408155
1736422275.8465004,2.258046453367446,0.024124724720460566,2.183239698410034,-2.043071746826172,-0.008743278672478205,-0.13354128256240072,-0.195212935315757,-2.054270851963296,2.063525338671808,-0.12479800388992252,1.1946813109877377,-0.12137999734035518,1.193600918605535,0.04691916518413115
1736422275.9444807,2.3656138871562384,0.014928239197965043,2.183284045077247,-2.0430777040861976,-0.005918977104455603,-0.13305893632102617,-0.1823298420789916,-2.0580059432841624,2.0660669480695644,-0.12713995921657056,1.2287200674207106,-0.14641891941562796,1.1514362696378233,0.0012669808334674266
1736422276.0422633,2.492674397175562,0.028562504273685674,2.2888714743664558,-2.0655909088623505,-0.004243081196071141,-0.13032767639687218,-0.20380292280910606,-2.094153413136036,2.1040470881363,-0.12608459520080104,1.147420547471119,-0.19080266549521632,1.1567557627507237,0.0032036774281406165
1736422276.145822,2.637892851754752,0.029451565810682867,2.416642118360336,-2.067876494664405,-0.001983964664548532,-0.12831550325964172,-0.2212507333944158,-2.097328060475088,2.108965831938432,-0.1263315385950932,1.2094149032647201,-0.10874328058770573,1.229026461144672,0.018973358058232068
1736422276.2443075,2.755569399126312,0.03752151550205385,2.5608398719823198,-2.085070004862512,0.0018890710694579177,-0.12582007212744054,-0.19472952714399216,-2.122591520364566,2.131505184386208,-0.12770914319689847,1.3725140061433552,-0.11112735220888345,1.2733135384934997,0.04141372653845193
1736422276.3435614,2.8534468023815203,0.040919264831597246,2.6786062473199435,-2.091708083288443,0.004231770506230026,-0.12282859909395373,-0.1748405550615768,-2.13262734812004,2.139782378103847,-0.12706036960018374,1.178349138035472,-0.11436630047681154,1.2238241734838178,0.06006397547228884
1736422276.442901,2.9611718717532605,0.04483820216430012,2.776147217191558,-2.100520351339038,0.00549379235433077,-0.1205452269835119,-0.18502465456170247,-2.145358553503338,2.153322420327623,-0.12603901933784267,1.1195203739408743,-0.07841603031770482,1.1140413296637126,0.04259725603569303
1736422276.544547,3.0717250479352485,0.04780762732410615,2.8834750652313232,-2.110034942626953,0.006846778203678294,-0.11929740536904809,-0.18824998270392523,-2.1578425699510593,2.1660384605729006,-0.1261441835727264,1.0240161447334601,-0.09315724483785014,1.0542501641305684,0.043360573951102495
1736422276.6436489,3.194906996856767,0.04528719125924052,2.993585314080984,-2.1208530533211274,0.008622697528422138,-0.11749849882654263,-0.2013216827757831,-2.166140244580368,2.1754755753964163,-0.12612119635496477,1.1763994571188232,-0.1076170199205476,1.0776389713635368,0.021953121890638336
1736422276.7544682,3.2956397848670584,0.05001196649113959,3.1746807369368892,-2.14560853838286,0.009415926845684208,-0.11697788829222325,-0.18014412955468773,-2.1886993607409853,2.196100361805219,-0.12582788623142466,1.2066287493911023,-0.15352119223428068,1.1240681833168404,0.0185420226217354
1736422276.846903,3.4142272591986953,0.05818345042818551,3.275238542848625,-2.153395674997273,0.008763467697237626,-0.11399278614092671,-0.19819377482962608,-2.2047211937093945,2.2136115997104358,-0.12408308018360631,1.0057001325654227,-0.118149907408872,1.148840878451669,0.029073863238522377
1736422276.9499805,3.526027026927444,0.05727603237269574,3.3933456574693617,-2.1600118265917954,0.011998703496641047,-0.11481323546777443,-0.19131182588806528,-2.2104656906150018,2.218729092095446,-0.12783656682882277,1.0804371751241797,-0.07626112542598011,1.0948548041560988,0.030422561105185493
1736422277.048072,3.667390079663288,0.06152485315105438,3.44553392842355,-2.168005647107011,0.013473092309192303,-0.11264689463262377,-0.2219061567049141,-2.2295248359849165,2.240540858064658,-0.12626540881932397,1.0667106138006968,-0.09924157023528936,1.1413027409927963,0.03812239286009218
1736422277.1521897,3.773166667268266,0.07222271948472314,3.647851152936993,-2.188262034927881,0.012948172391927124,-0.11230692788951126,-0.1868891823744674,-2.253602037722028,2.2613380355253114,-0.12426627038707493,1.1507479584832112,-0.13323058639077276,1.170189750367873,0.045627123033915265
1736422277.2483242,3.911780882874967,0.09046777448603849,3.692563056945801,-2.1839306354522705,0.011633644406095628,-0.11184295867167383,-0.2192178259291664,-2.2743984099383088,2.2849386386367176,-0.12347660307776946,1.5612737419721214,-0.11801615129672836,1.228735802542504,0.0774901820844006
1736422277.3462448,4.0463133086667264,0.09542521118166158,3.894249300009224,-2.190106492190287,0.012855154540853744,-0.1130650122486361,-0.21389434598098322,-2.2785109127776138,2.288528516512151,-0.12592016678948986,1.0115077348791333,-0.0013464971026530645,1.323974713775408,0.10849915133303265
1736422277.4449444,4.167542234499401,0.10731489396506433,3.9665202064493936,-2.194910575819402,0.015093695343509891,-0.11163297025615739,-0.20102202805000768,-2.3022254697844664,2.3109850647474217,-0.12672666559966728,1.4387977224186121,-0.05527919018483334,1.2900430636740092,0.11619424198885399
1736422277.5467815,4.29696735227592,0.11535442282435371,4.147461971673499,-2.204726518841133,0.015013297018984254,-0.10937234406174312,-0.2086790882289682,-2.3135579359037144,2.3229501253034104,-0.12480487640728381,1.2686658993535347,-0.08593612957269423,1.3135330374545369,0.103979731708621
1736422277.6467476,4.411462167358298,0.11990247475056792,4.27655124629019,-2.2128123784474703,0.016827501043345808,-0.10864628382196752,-0.19375513882033424,-2.3262372478882116,2.3342923525732178,-0.12646663849897277,1.219868861418933,-0.05383178086647812,1.245015780129453,0.07845263917426641
1736422277.749555,4.537430364945544,0.1130060675472766,4.396649415263948,-2.2230844082745516,0.018635620788073237,-0.10689687849569654,-0.07958272552572954,-2.33597623370888,2.337331464438629,-0.12464693543348754,1.212643465258412,-0.08769401591527227,1.245015780129453,0.07845263917426641
1736422277.8463068,4.6729656353315425,0.11981096141946623,4.455960750579834,-2.238590717315674,0.017977166870326244,-0.10615557691255041,-0.21700488475170854,-2.35840167873514,2.368364329715094,-0.12413274378287666,1.1210469928933713,-0.1467581438947312,1.1978908834275053,0.020729212718240242
1736422277.9469366,4.793418581433203,0.13340809956317234,4.65354563416147,-2.2553832958821696,0.016719822001093412,-0.10594339007299337,-0.2021295380066892,-2.3821161092830208,2.3906763704526117,-0.1235338972843774,1.1205474882144701,-0.176968871890132,1.2066238116370795,0.03338937196053629
1736422278.0476704,4.793418581433203,0.13340809956317234,4.712549613843365,-2.2502141956561763,0.016719822001093412,-0.1075151670643182,-0.08092039341440405,-2.383616715819886,2.3849898863530474,-0.12479122733544865,1.507645496627423,-0.09116706930998848,1.2066238116370795,0.03338937196053629
