Timestamp,Vehicle_Speed,Steering_Angle,Gt_x,Gt_y
2025-01-09 11:04:50.996,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.024,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.075,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.098,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.124,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.176,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.200,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.224,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.274,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.304,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.324,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.375,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.406,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.424,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.475,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.508,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.524,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.574,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.610,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.624,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.674,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.711,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.724,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.774,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.813,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.824,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.874,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.915,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.924,0.0,7.199999999999999,0,0
2025-01-09 11:04:51.975,0.0,7.199999999999999,0,0
2025-01-09 11:04:52.017,0.0,7.199999999999999,0,0
2025-01-09 11:04:52.025,0.0,7.199999999999999,0,0
2025-01-09 11:04:52.081,0.0,7.199999999999999,0,0
2025-01-09 11:04:52.119,0.0,7.199999999999999,0,0
2025-01-09 11:04:52.125,0.0,7.199999999999999,0,0
2025-01-09 11:04:52.175,0.0,7.199999999999999,-0.01013166851475844,-0.0005131506741494762
2025-01-09 11:04:52.220,0.0,7.199999999999999,-0.01013166851475844,-0.0005131506741494762
2025-01-09 11:04:52.225,0.0,7.199999999999999,-0.01013166851475844,-0.0005131506741494762
2025-01-09 11:04:52.275,0.0,7.199999999999999,-0.011442595042833348,-0.0020837623769510705
2025-01-09 11:04:52.321,0.0,7.199999999999999,-0.011442595042833348,-0.0020837623769510705
2025-01-09 11:04:52.324,0.0,7.199999999999999,-0.011442595042833348,-0.0020837623769510705
2025-01-09 11:04:52.380,0.0,7.199999999999999,-0.00621739484488093,-9.054856015655588e-06
2025-01-09 11:04:52.423,0.0,7.199999999999999,-0.00621739484488093,-9.054856015655588e-06
2025-01-09 11:04:52.424,0.0,7.199999999999999,-0.00621739484488093,-9.054856015655588e-06
2025-01-09 11:04:52.475,0.0,7.199999999999999,-0.0070320904825634245,0.00026682326547544655
2025-01-09 11:04:52.524,0.0,7.199999999999999,-0.0070320904825634245,0.00026682326547544655
2025-01-09 11:04:52.526,0.0,7.199999999999999,-0.0070320904825634245,0.00026682326547544655
2025-01-09 11:04:52.576,0.0,7.199999999999999,-0.01992407024188858,-0.0012446394789011883
2025-01-09 11:04:52.624,0.0,7.199999999999999,-0.01992407024188858,-0.0012446394789011883
2025-01-09 11:04:52.627,0.0,7.199999999999999,-0.01992407024188858,-0.0012446394789011883
2025-01-09 11:04:52.675,0.0,7.199999999999999,-0.009542480564136702,0.0006365025870487262
2025-01-09 11:04:52.724,0.0,7.199999999999999,-0.009542480564136702,0.0006365025870487262
2025-01-09 11:04:52.733,0.0,7.199999999999999,-0.009542480564136702,0.0006365025870487262
2025-01-09 11:04:52.775,0.0,7.199999999999999,-0.014640202103397004,0.0016916293701939589
2025-01-09 11:04:52.824,0.0,7.199999999999999,-0.014640202103397004,0.0016916293701939589
2025-01-09 11:04:52.830,0.0,7.199999999999999,-0.010295209126660043,-0.0012301443039466342
2025-01-09 11:04:52.874,0.0,7.199999999999999,-0.010295209126660043,-0.0012301443039466342
2025-01-09 11:04:52.924,0.0,7.199999999999999,-0.010295209126660043,-0.0012301443039466342
2025-01-09 11:04:52.933,0.0,7.199999999999999,-0.012216851763571623,0.0011892646599057644
2025-01-09 11:04:52.974,0.0,7.199999999999999,-0.012216851763571623,0.0011892646599057644
2025-01-09 11:04:53.024,0.0,7.199999999999999,-0.012216851763571623,0.0011892646599057644
2025-01-09 11:04:53.035,0.0,7.199999999999999,-0.003422895199408915,0.001542598452063726
2025-01-09 11:04:53.075,0.0,7.199999999999999,-0.003422895199408915,0.001542598452063726
2025-01-09 11:04:53.124,0.0,7.199999999999999,-0.003422895199408915,0.001542598452063726
2025-01-09 11:04:53.136,0.0,7.199999999999999,-0.013563383303285326,0.0003587189708563754
2025-01-09 11:04:53.174,0.0,7.199999999999999,-0.013563383303285326,0.0003587189708563754
2025-01-09 11:04:53.224,0.0,7.199999999999999,-0.013563383303285326,0.0003587189708563754
2025-01-09 11:04:53.238,0.0,7.199999999999999,-0.007047886854776475,0.0002654422233391296
2025-01-09 11:04:53.274,0.0,7.199999999999999,-0.007047886854776475,0.0002654422233391296
2025-01-09 11:04:53.324,0.0,7.199999999999999,-0.007047886854776475,0.0002654422233391296
2025-01-09 11:04:53.340,0.0,7.199999999999999,-0.011584094067718265,-0.002285224732294755
2025-01-09 11:04:53.380,0.0,7.199999999999999,-0.011584094067718265,-0.002285224732294755
2025-01-09 11:04:53.424,0.0,7.199999999999999,-0.011584094067718265,-0.002285224732294755
2025-01-09 11:04:53.441,0.0,7.199999999999999,-0.009576461272103265,0.0005663376324560598
2025-01-09 11:04:53.474,0.0,7.199999999999999,-0.009576461272103265,0.0005663376324560598
2025-01-09 11:04:53.524,0.0,7.199999999999999,-0.009576461272103265,0.0005663376324560598
2025-01-09 11:04:53.544,0.0,7.199999999999999,-0.0071103451139572504,-0.005711269185110113
2025-01-09 11:04:53.574,0.0,7.199999999999999,-0.0071103451139572504,-0.005711269185110113
2025-01-09 11:04:53.624,0.0,7.199999999999999,-0.0071103451139572504,-0.005711269185110113
2025-01-09 11:04:53.650,0.0,7.199999999999999,-0.013362564336264149,-0.0038267698491909474
2025-01-09 11:04:53.674,0.0,7.199999999999999,-0.013362564336264149,-0.0038267698491909474
2025-01-09 11:04:53.725,0.0,7.199999999999999,-0.013362564336264149,-0.0038267698491909474
2025-01-09 11:04:53.748,0.0,7.199999999999999,-0.01426480834543703,-0.0004928371920565056
2025-01-09 11:04:53.774,0.0,7.199999999999999,-0.01426480834543703,-0.0004928371920565056
2025-01-09 11:04:53.824,0.0,7.199999999999999,-0.01426480834543703,-0.0004928371920565056
2025-01-09 11:04:53.850,0.0,7.199999999999999,-0.010403169842138404,-0.0026018565302680097
2025-01-09 11:04:53.874,0.0,7.199999999999999,-0.010403169842138404,-0.0026018565302680097
2025-01-09 11:04:53.926,0.0,7.199999999999999,-0.010403169842138404,-0.0026018565302680097
2025-01-09 11:04:53.952,0.0,7.199999999999999,-0.012620120889977104,0.0016944262571676472
2025-01-09 11:04:53.974,0.0,7.199999999999999,-0.012620120889977104,0.0016944262571676472
