timestamp,x,y
1736138967.9768884,0.0,0.0
1736138968.0124528,0.0,0.0
1736138968.0752568,0.0,0.0
1736138968.1083906,0.0,0.0
1736138968.1750457,0.0,0.0
1736138968.2084775,0.0,0.0
1736138968.2764544,0.0,0.0
1736138968.3083727,0.0,0.0
1736138968.3754954,0.0,0.0
1736138968.4087536,0.0,0.0
1736138968.4764864,0.0,0.0
1736138968.5098064,0.0,0.0
1736138968.57529,0.0,0.0
1736138968.6092246,0.0,0.0
1736138968.6761684,0.0,0.0
1736138968.710649,0.0,0.0
1736138968.776426,0.0,0.0
1736138968.8094113,0.0,0.0
1736138968.8760114,0.0,0.0
1736138968.910203,0.0001824666787726749,-1.5352880394946125e-07
1736138968.9761465,0.0019442047853497815,-6.996737708391358e-06
1736138969.0103078,0.0034969222105785272,-1.5121284053198446e-05
1736138969.0797987,0.003495655453280745,-1.5112408238325328e-05
1736138969.1106236,0.003968472802078331,-1.6107562673315025e-05
1736138969.1762521,0.0075022600050347965,-4.068072203849959e-05
1736138969.2107887,0.010754105172554816,-6.61678293106204e-05
1736138969.275657,0.012514897685523713,-8.03151540201568e-05
1736138969.3106258,0.014274861711445389,-9.55420507829785e-05
1736138969.3773618,0.016031439587161782,-0.0001120181618032321
1736138969.4099028,0.017789857111878582,-0.0001299018872561792
1736138969.476704,0.019553486102057545,-0.00014903036077455205
1736138969.5104225,0.021307806650667158,-0.00016929702987896473
1736138969.5757177,0.023066054048563406,-0.00019081488439919465
1736138969.6116338,0.025566122706218643,-0.0002179371014812041
1736138969.6776443,0.030843503303868543,-0.00028907407964622587
1736138969.7094476,0.03573370613477573,-0.00036107319766835006
1736138969.7755766,0.039246579485682255,-0.0004133732840783379
1736138969.809095,0.042759253626944445,-0.0004685604591129158
1736138969.8760312,0.04671070091538782,-0.0005304924044065906
1736138969.911047,0.051988567774455006,-0.000623567429243184
1736138969.9759462,0.057268194270968006,-0.0007222979826240174
1736138970.0098178,0.06253310164664956,-0.0008273334292762466
1736138970.0758286,0.06878289018034064,-0.0009477083494161493
1736138970.1114082,0.07753652410041732,-0.001133713160396947
1736138970.177695,0.08734324538105064,-0.001336258461010495
1736138970.2101173,0.0996321363141991,-0.0016146887904532495
1736138970.2762299,0.11299611400724315,-0.001919568741821917
1736138970.3090365,0.1288039269230817,-0.0022951946646944843
1736138970.3785114,0.1456882790657565,-0.0026821944570319745
1736138970.4123244,0.16503048037953097,-0.0031382237120734847
1736138970.476607,0.18548973799974558,-0.0035911458844774978
1736138970.510319,0.20829274332856237,-0.004068960373972452
1736138970.5765193,0.23287949514244677,-0.004538050712014485
1736138970.610003,0.26096536307992657,-0.005040908211589034
1736138970.6763244,0.2908753258005869,-0.005533848309255766
1736138970.710115,0.32425296705372825,-0.006039863698804072
1736138970.7761943,0.3584467763287291,-0.006496677431084305
1736138970.8094811,0.39328681924627495,-0.006896932179244312
1736138970.8766446,0.4302758065864613,-0.007251374392856727
1736138970.9088624,0.47063275519229464,-0.007533429049654829
1736138970.977637,0.5116830687902034,-0.007717488807683267
1736138971.0120091,0.5537846960407214,-0.0077622078840689475
1736138971.0783231,0.5972258329255083,-0.0076910283654634155
1736138971.111672,0.6428475875495174,-0.007482601597072129
1736138971.1784317,0.6891192273609226,-0.007197276957418069
1736138971.2117047,0.7364496013905955,-0.006818835021967004
1736138971.2785451,0.784495430041029,-0.0063598407976295755
1736138971.3118474,0.833602455539346,-0.0057642414395338085
1736138971.3787367,0.8840720035699741,-0.005108828425116376
1736138971.4091678,0.9366639232324735,-0.004416394959049272
1736138971.4760866,0.9898671769760957,-0.0037980863306153597
1736138971.510503,1.0442521651188232,-0.0032387728160123033
1736138971.5758362,1.099301757793452,-0.0027316941245410053
1736138971.6094944,1.1554242353979252,-0.002263573211360896
1736138971.6759486,1.2114798538726832,-0.0019177790218175323
1736138971.7097352,1.2675155517653156,-0.0017564524686315597
1736138971.7762675,1.3228963265731752,-0.001745112422597577
1736138971.809651,1.3771678030165808,-0.0018184103858405465
1736138971.8759093,1.431493862365205,-0.0019276767519785644
