timestamp,x,y
1733818472.135367,-0.0029661134829889035,0.003156809406605551
1733818473.1532824,-0.0008561712165617837,0.00457005034987436
1733818474.160255,0.025376280693415337,0.0038264560889906805
1733818475.1671286,0.2672603215456707,-0.012873588791289208
1733818476.1814344,0.5262706790850185,-0.043222930250082774
1733818477.1870766,0.7842384977249002,-0.07010380411321004
1733818478.1924548,1.0383552633466087,-0.08480560820915303
1733818479.1960084,1.3014497824429243,-0.10107489238779169
1733818480.2067704,1.570774818656285,-0.110358317811932
1733818481.2187576,1.8460307214246967,-0.11212194935907907
1733818482.2262805,2.1152293260633237,-0.12497588197433583
1733818483.2388766,2.3916097215486114,-0.14064618539786006
1733818484.24688,2.6535684398888013,-0.15458893890397954
1733818485.2542088,2.9267047434162543,-0.15984984689683457
1733818486.2549288,3.208771868276739,-0.1661710082194221
1733818487.2649572,3.4939228076511073,-0.16838569150636656
1733818488.277573,3.781802566484692,-0.17881770927616872
1733818489.287417,4.05979005910462,-0.22114184682915441
1733818490.3007278,4.341847862295259,-0.32583443762955033
1733818491.303592,4.609390208141744,-0.460659790181926
1733818492.3153214,4.88036057690148,-0.5898761311724143
1733818493.3151517,5.155110530373311,-0.7133807460770524
1733818494.3284073,5.429740123550942,-0.8148599186366569
1733818495.3327816,5.724201734777261,-0.9019926498096418
1733818496.3490274,6.030778985910753,-0.9488049141853635
1733818497.3544827,6.337108261711898,-0.9359787229314963
1733818498.3558757,6.6414067171669915,-0.8605589038962489
1733818499.3650405,6.924981512183609,-0.7389726252445852
1733818500.3635783,7.180332032447449,-0.5652724277915819
1733818501.3832517,7.4031444566261255,-0.31394499892600525
1733818502.3924701,7.573351335869837,-0.04678570365451055
1733818503.4068253,7.707568425037661,0.25766208132489343
1733818504.414173,7.7909589488472735,0.5855487930581967
1733818505.4283447,7.848508692580186,0.9052072900677581
1733818506.435506,7.8884395326988095,1.2469645771012794
1733818507.4306526,7.897051218388156,1.580827275544149
1733818508.4426706,7.8714932844529,1.9187492008872515
1733818509.4551868,7.833854615799633,2.2568051661568673
1733818510.456242,7.749387085544284,2.597290222541369
1733818511.4538684,7.632948573634292,2.9286394653151158
1733818512.4646275,7.448801336553426,3.222472620238548
1733818513.497374,7.194348857217762,3.480599095159351
1733818514.495765,6.903260351751101,3.663094735654346
1733818515.5014272,6.577915888945207,3.8207755947976296
1733818516.5147,6.228193284130879,3.9140839193652193
1733818517.5335295,5.870648923018977,3.927205634783476
1733818518.5338743,5.508995707666255,3.863007546520645
1733818519.5521398,5.166605068221523,3.705093293080638
1733818520.557716,4.882666709986203,3.472426334511284
1733818521.5714402,4.5857992394502824,3.2259412123120277
1733818522.5610068,4.494151833054603,3.1444795759142488
1733818523.5766618,4.492070551796888,3.1469606903658405
