Timestamp,Vehicle_Speed,Steering_Angle,Gt_x,Gt_y
2025-01-06 10:24:37.525,0.0,-0.0,0,0
2025-01-06 10:24:37.546,0.0,-0.0,0,0
2025-01-06 10:24:37.600,0.0,0.6,-0.006734880078389516,-0.004889593454148411
2025-01-06 10:24:37.626,0.1,0.6,-0.006734880078389516,-0.004889593454148411
2025-01-06 10:24:37.645,0.1,0.6,-0.006734880078389516,-0.004889593454148411
2025-01-06 10:24:37.702,0.1,1.2,-0.0028095884081151823,-0.005794937901288044
2025-01-06 10:24:37.728,0.1,1.2,-0.0028095884081151823,-0.005794937901288044
2025-01-06 10:24:37.745,0.1,1.7999999999999998,-0.0028095884081151823,-0.005794937901288044
2025-01-06 10:24:37.801,0.1,1.7999999999999998,-0.0020211880267362314,-0.0025696661911220886
2025-01-06 10:24:37.830,0.2,1.7999999999999998,-0.0020211880267362314,-0.0025696661911220886
2025-01-06 10:24:37.845,0.2,1.7999999999999998,-0.0020211880267362314,-0.0025696661911220886
2025-01-06 10:24:37.900,0.2,2.4,0.00876045854475116,0.0002465781935692135
2025-01-06 10:24:37.931,0.2,2.4,0.00876045854475116,0.0002465781935692135
2025-01-06 10:24:37.945,0.2,2.4,0.00876045854475116,0.0002465781935692135
2025-01-06 10:24:38.000,0.2,3.0,0.022925844940605122,-0.0052567617358834084
2025-01-06 10:24:38.033,0.4,3.0,0.022925844940605122,-0.0052567617358834084
2025-01-06 10:24:38.045,0.4,3.0,0.022925844940605122,-0.0052567617358834084
2025-01-06 10:24:38.099,0.4,3.5999999999999996,0.038174978952622896,8.07063031755817e-05
2025-01-06 10:24:38.135,0.6,3.5999999999999996,0.038174978952622896,8.07063031755817e-05
2025-01-06 10:24:38.144,0.6,4.8,0.038174978952622896,8.07063031755817e-05
2025-01-06 10:24:38.195,0.6,4.8,0.06769436694138076,0.0017613830763272276
2025-01-06 10:24:38.238,0.7,4.8,0.06769436694138076,0.0017613830763272276
2025-01-06 10:24:38.246,0.7,6.0,0.06769436694138076,0.0017613830763272276
2025-01-06 10:24:38.295,0.7,6.0,0.09699805651928561,0.0044377745745496355
2025-01-06 10:24:38.341,0.9,6.0,0.09699805651928561,0.0044377745745496355
2025-01-06 10:24:38.345,0.9,7.199999999999999,0.09699805651928561,0.0044377745745496355
2025-01-06 10:24:38.395,0.9,9.0,0.14307104958061112,0.011430505694057125
2025-01-06 10:24:38.442,1.0,9.0,0.14307104958061112,0.011430505694057125
2025-01-06 10:24:38.445,1.0,9.0,0.14307104958061112,0.011430505694057125
2025-01-06 10:24:38.495,1.0,10.2,0.18222646062309855,0.003994444448960799
2025-01-06 10:24:38.544,1.3,10.2,0.18222646062309855,0.003994444448960799
2025-01-06 10:24:38.545,1.3,12.0,0.18222646062309855,0.003994444448960799
2025-01-06 10:24:38.595,1.3,12.0,0.23074359227508823,-0.0025114553637211046
2025-01-06 10:24:38.647,1.5,12.0,0.23074359227508823,-0.0025114553637211046
2025-01-06 10:24:38.647,1.5,14.399999999999999,0.23074359227508823,-0.0025114553637211046
2025-01-06 10:24:38.695,1.5,14.399999999999999,0.2792966165393005,-0.008403183116069357
2025-01-06 10:24:38.746,1.5,16.2,0.2792966165393005,-0.008403183116069357
2025-01-06 10:24:38.750,1.6,16.2,0.2792966165393005,-0.008403183116069357
2025-01-06 10:24:38.795,1.6,18.0,0.3466318287051926,-0.009436916712407317
2025-01-06 10:24:38.845,1.6,18.0,0.3466318287051926,-0.009436916712407317
2025-01-06 10:24:38.852,1.9,18.0,0.3466318287051926,-0.009436916712407317
2025-01-06 10:24:38.895,1.9,19.8,0.41043000280427466,-0.008989374274221973
2025-01-06 10:24:38.944,1.9,19.8,0.41043000280427466,-0.008989374274221973
2025-01-06 10:24:38.955,2.0,19.8,0.41043000280427466,-0.008989374274221973
2025-01-06 10:24:38.994,2.0,21.0,0.49411762133065307,-0.023204760660830104
2025-01-06 10:24:39.045,2.0,22.2,0.49411762133065307,-0.023204760660830104
2025-01-06 10:24:39.058,2.3,22.2,0.49411762133065307,-0.023204760660830104
2025-01-06 10:24:39.095,2.3,22.2,0.5685390208900546,-0.013686917651937414
2025-01-06 10:24:39.145,2.3,22.8,0.5685390208900546,-0.013686917651937414
2025-01-06 10:24:39.160,2.5,22.8,0.5685390208900546,-0.013686917651937414
2025-01-06 10:24:39.194,2.5,23.4,0.6660728096449768,-0.0034845706891140082
2025-01-06 10:24:39.247,2.5,23.4,0.6660728096449768,-0.0034845706891140082
2025-01-06 10:24:39.262,2.6,23.4,0.6660728096449768,-0.0034845706891140082
2025-01-06 10:24:39.295,2.6,24.0,0.7438998211450285,0.007454941763816336
2025-01-06 10:24:39.344,2.6,24.0,0.7438998211450285,0.007454941763816336
2025-01-06 10:24:39.364,2.9,24.0,0.7438998211450285,0.007454941763816336
2025-01-06 10:24:39.397,2.9,24.599999999999998,0.8223669381621389,0.02231420564023967
2025-01-06 10:24:39.445,2.9,25.2,0.8223669381621389,0.02231420564023967
2025-01-06 10:24:39.467,3.0,25.2,0.8223669381621389,0.02231420564023967
2025-01-06 10:24:39.495,3.0,25.2,0.9358811057383039,0.0601424276881497
2025-01-06 10:24:39.545,3.0,25.2,0.9358811057383039,0.0601424276881497
2025-01-06 10:24:39.570,3.2,25.2,0.9358811057383039,0.0601424276881497
2025-01-06 10:24:39.595,3.2,25.2,1.0665184905453806,0.09648192934818134
2025-01-06 10:24:39.645,3.2,25.2,1.0665184905453806,0.09648192934818134
2025-01-06 10:24:39.673,3.4,25.2,1.0665184905453806,0.09648192934818134
2025-01-06 10:24:39.695,3.4,24.599999999999998,1.1795003636720442,0.11817854852687582
2025-01-06 10:24:39.745,3.4,24.599999999999998,1.1795003636720442,0.11817854852687582
2025-01-06 10:24:39.774,3.5,24.599999999999998,1.1795003636720442,0.11817854852687582
2025-01-06 10:24:39.795,3.5,24.599999999999998,1.310935505508441,0.21593731571993313
2025-01-06 10:24:39.845,3.5,24.599999999999998,1.310935505508441,0.21593731571993313
2025-01-06 10:24:39.879,3.6,24.599999999999998,1.4394909354372618,0.26158466176486517
2025-01-06 10:24:39.895,3.6,24.599999999999998,1.4394909354372618,0.26158466176486517
2025-01-06 10:24:39.945,3.6,24.599999999999998,1.4394909354372618,0.26158466176486517
2025-01-06 10:24:39.978,3.8,24.599999999999998,1.5415082450930206,0.2574555224468593
2025-01-06 10:24:39.995,3.8,24.599999999999998,1.5415082450930206,0.2574555224468593
2025-01-06 10:24:40.044,3.8,24.599999999999998,1.5415082450930206,0.2574555224468593
2025-01-06 10:24:40.081,3.9,24.599999999999998,1.6558366921568677,0.344510496341754
2025-01-06 10:24:40.095,3.9,24.599999999999998,1.6558366921568677,0.344510496341754
2025-01-06 10:24:40.145,3.9,24.599999999999998,1.6558366921568677,0.344510496341754
2025-01-06 10:24:40.183,3.9,24.599999999999998,1.7809708032551637,0.42587558191930697
2025-01-06 10:24:40.195,3.9,24.599999999999998,1.7809708032551637,0.42587558191930697
2025-01-06 10:24:40.245,3.9,24.599999999999998,1.7809708032551637,0.42587558191930697
2025-01-06 10:24:40.294,3.9,24.599999999999998,1.9374892465158646,0.49412696636128395
2025-01-06 10:24:40.295,3.9,24.599999999999998,1.9374892465158646,0.49412696636128395
2025-01-06 10:24:40.346,3.9,23.4,1.9374892465158646,0.49412696636128395
2025-01-06 10:24:40.395,3.9,23.4,2.04734464549837,0.5851834103641753
2025-01-06 10:24:40.396,4.0,23.4,2.04734464549837,0.5851834103641753
2025-01-06 10:24:40.445,4.0,22.8,2.04734464549837,0.5851834103641753
2025-01-06 10:24:40.494,4.0,22.2,2.1575116321568277,0.6699434291295141
2025-01-06 10:24:40.498,4.0,22.2,2.1575116321568277,0.6699434291295141
2025-01-06 10:24:40.545,4.0,22.2,2.1575116321568277,0.6699434291295141
2025-01-06 10:24:40.594,4.0,21.0,2.2454789911905744,0.7920432551647139
2025-01-06 10:24:40.601,4.0,21.0,2.2454789911905744,0.7920432551647139
2025-01-06 10:24:40.645,4.0,21.0,2.2454789911905744,0.7920432551647139
2025-01-06 10:24:40.694,4.0,20.4,2.3480201640197715,0.8592956912547471
2025-01-06 10:24:40.703,4.0,20.4,2.3480201640197715,0.8592956912547471
2025-01-06 10:24:40.744,4.0,19.8,2.3480201640197715,0.8592956912547471
2025-01-06 10:24:40.795,4.0,19.8,2.4580382973318233,0.9739968775459964
2025-01-06 10:24:40.805,4.0,19.8,2.4580382973318233,0.9739968775459964
2025-01-06 10:24:40.844,4.0,19.8,2.4580382973318233,0.9739968775459964
2025-01-06 10:24:40.895,4.0,19.8,2.5390024894334533,1.088404485405161
2025-01-06 10:24:40.908,4.2,19.8,2.5390024894334533,1.088404485405161
2025-01-06 10:24:40.945,4.2,19.8,2.5390024894334533,1.088404485405161
2025-01-06 10:24:40.996,4.2,19.8,2.629871164209126,1.2103770044903799
2025-01-06 10:24:41.010,4.2,19.8,2.629871164209126,1.2103770044903799
2025-01-06 10:24:41.045,4.2,19.8,2.629871164209126,1.2103770044903799
2025-01-06 10:24:41.095,4.2,19.8,2.629871164209126,1.2103770044903799
2025-01-06 10:24:41.112,4.2,19.8,2.629871164209126,1.2103770044903799
2025-01-06 10:24:41.145,4.2,19.8,2.629871164209126,1.2103770044903799
2025-01-06 10:24:41.195,4.2,19.8,2.7776080126203135,1.418088203000436
2025-01-06 10:24:41.213,4.4,19.8,2.7776080126203135,1.418088203000436
2025-01-06 10:24:41.245,4.4,19.8,2.7776080126203135,1.418088203000436
2025-01-06 10:24:41.296,4.4,19.8,2.8761262002808046,1.5666024461806956
2025-01-06 10:24:41.316,4.5,19.8,2.8761262002808046,1.5666024461806956
2025-01-06 10:24:41.344,4.5,19.2,2.8761262002808046,1.5666024461806956
2025-01-06 10:24:41.395,4.5,18.599999999999998,2.8761262002808046,1.5666024461806956
2025-01-06 10:24:41.418,4.5,18.599999999999998,2.8761262002808046,1.5666024461806956
2025-01-06 10:24:41.445,4.5,18.599999999999998,2.8761262002808046,1.5666024461806956
2025-01-06 10:24:41.495,4.5,17.4,3.0594357520050197,1.8791912088088463
2025-01-06 10:24:41.521,4.5,17.4,3.0594357520050197,1.8791912088088463
