Timestamp,Vehicle Speed,Steering Angle
2024-11-28 23:42:00.060,0.0,-0.0
2024-11-28 23:42:00.080,0.0,-0.0
2024-11-28 23:42:00.127,0.0,-0.0
2024-11-28 23:42:00.161,0.0,-0.0
2024-11-28 23:42:00.178,0.0,-0.0
2024-11-28 23:42:00.229,0.0,-0.0
2024-11-28 23:42:00.262,0.0,-0.0
2024-11-28 23:42:00.277,0.0,-0.0
2024-11-28 23:42:00.328,0.0,-0.0
2024-11-28 23:42:00.363,0.0,-0.0
2024-11-28 23:42:00.378,0.0,-0.0
2024-11-28 23:42:00.430,0.0,-0.0
2024-11-28 23:42:00.463,0.0,-0.0
2024-11-28 23:42:00.477,0.0,-0.0
2024-11-28 23:42:00.528,0.0,-0.0
2024-11-28 23:42:00.564,0.0,-0.0
2024-11-28 23:42:00.579,0.0,-0.0
2024-11-28 23:42:00.626,0.0,-0.0
2024-11-28 23:42:00.665,0.0,-0.0
2024-11-28 23:42:00.678,0.0,-0.0
2024-11-28 23:42:00.729,0.0,-0.0
2024-11-28 23:42:00.767,0.0,-0.0
2024-11-28 23:42:00.780,0.0,-0.0
2024-11-28 23:42:00.827,0.0,-0.0
2024-11-28 23:42:00.867,0.0,-0.0
2024-11-28 23:42:00.878,0.0,-0.0
2024-11-28 23:42:00.929,0.0,-0.0
2024-11-28 23:42:00.968,0.0,-0.0
2024-11-28 23:42:00.976,0.0,-0.0
2024-11-28 23:42:01.028,0.0,-0.0
2024-11-28 23:42:01.068,0.0,-0.0
2024-11-28 23:42:01.079,0.0,-0.0
2024-11-28 23:42:01.127,0.0,-0.0
2024-11-28 23:42:01.169,0.0,-0.0
2024-11-28 23:42:01.178,0.0,-0.0
2024-11-28 23:42:01.270,0.0,-0.0
2024-11-28 23:42:01.370,0.0,-0.0
2024-11-28 23:42:01.471,0.0,-0.0
2024-11-28 23:42:01.572,0.0,-0.0
2024-11-28 23:42:01.673,0.0,-0.0
2024-11-28 23:42:01.712,0.0,-0.0
2024-11-28 23:42:01.756,0.0,-0.0
2024-11-28 23:42:01.773,0.0,-0.0
2024-11-28 23:42:01.807,0.0,-0.0
2024-11-28 23:42:01.858,0.0,-0.0
2024-11-28 23:42:01.874,0.0,-0.0
2024-11-28 23:42:01.909,0.0,-0.0
2024-11-28 23:42:01.958,0.0,-0.0
2024-11-28 23:42:01.975,0.0,-0.0
2024-11-28 23:42:02.008,0.0,-0.0
2024-11-28 23:42:02.057,0.0,-0.0
2024-11-28 23:42:02.076,0.0,-0.0
2024-11-28 23:42:02.108,0.0,-0.0
2024-11-28 23:42:02.159,0.0,-0.0
2024-11-28 23:42:02.177,0.0,-0.0
2024-11-28 23:42:02.207,0.0,-0.0
2024-11-28 23:42:02.258,0.0,-0.0
2024-11-28 23:42:02.278,0.0,-0.0
2024-11-28 23:42:02.309,0.0,-0.0
2024-11-28 23:42:02.357,0.0,-0.0
2024-11-28 23:42:02.379,0.1,-0.0
2024-11-28 23:42:02.408,0.1,-0.0
2024-11-28 23:42:02.456,0.1,-0.0
2024-11-28 23:42:02.480,0.2,-0.0
2024-11-28 23:42:02.507,0.2,-0.0
2024-11-28 23:42:02.559,0.2,-0.0
2024-11-28 23:42:02.580,0.5,-0.0
2024-11-28 23:42:02.607,0.5,-0.0
2024-11-28 23:42:02.657,0.5,-0.0
2024-11-28 23:42:02.681,0.8,-0.0
2024-11-28 23:42:02.708,0.8,-0.0
2024-11-28 23:42:02.759,0.8,-0.0
