Timestamp,Vehicle Speed,Steering Angle
2024-11-28 23:38:10.620,0.0,-0.3
2024-11-28 23:38:10.641,0.0,-0.3
2024-11-28 23:38:10.692,0.0,-0.3
2024-11-28 23:38:10.721,0.0,-0.3
2024-11-28 23:38:10.743,0.0,-0.3
2024-11-28 23:38:10.790,0.0,-0.3
2024-11-28 23:38:10.822,0.0,-0.3
2024-11-28 23:38:10.841,0.0,-0.3
2024-11-28 23:38:10.892,0.0,-0.3
2024-11-28 23:38:10.923,0.0,-0.3
2024-11-28 23:38:10.943,0.0,-0.3
2024-11-28 23:38:10.994,0.0,-0.3
2024-11-28 23:38:11.024,0.0,-0.3
2024-11-28 23:38:11.041,0.0,-0.3
2024-11-28 23:38:11.092,0.0,-0.3
2024-11-28 23:38:11.126,0.0,-0.3
2024-11-28 23:38:11.143,0.0,-0.3
2024-11-28 23:38:11.191,0.0,-0.3
2024-11-28 23:38:11.226,0.0,-0.3
2024-11-28 23:38:11.242,0.0,-0.3
2024-11-28 23:38:11.293,0.0,-0.3
2024-11-28 23:38:11.327,0.0,-0.3
2024-11-28 23:38:11.340,0.0,-0.3
2024-11-28 23:38:11.392,0.0,-0.3
2024-11-28 23:38:11.428,0.0,-0.3
2024-11-28 23:38:11.443,0.0,-0.3
2024-11-28 23:38:11.493,0.0,-0.3
2024-11-28 23:38:11.528,0.0,-0.3
2024-11-28 23:38:11.541,0.0,-0.3
2024-11-28 23:38:11.592,0.0,-0.3
2024-11-28 23:38:11.629,0.0,-0.3
2024-11-28 23:38:11.642,0.0,-0.3
2024-11-28 23:38:11.694,0.0,-0.3
2024-11-28 23:38:11.730,0.0,-0.3
2024-11-28 23:38:11.741,0.0,-0.3
2024-11-28 23:38:11.792,0.0,-0.3
2024-11-28 23:38:11.831,0.0,-0.3
2024-11-28 23:38:11.843,0.0,-0.3
2024-11-28 23:38:11.891,0.0,-0.3
2024-11-28 23:38:11.932,0.0,-0.3
2024-11-28 23:38:11.942,0.0,-0.3
2024-11-28 23:38:11.993,0.0,-0.3
2024-11-28 23:38:12.032,0.0,-0.3
2024-11-28 23:38:12.041,0.0,-0.3
2024-11-28 23:38:12.092,0.0,-0.3
2024-11-28 23:38:12.133,0.0,-0.3
2024-11-28 23:38:12.143,0.0,-0.3
2024-11-28 23:38:12.234,0.0,-0.3
2024-11-28 23:38:12.335,0.0,-0.3
2024-11-28 23:38:12.435,0.0,-0.3
2024-11-28 23:38:12.536,0.0,-0.3
2024-11-28 23:38:12.637,0.0,-0.3
2024-11-28 23:38:12.674,0.0,-0.3
2024-11-28 23:38:12.723,0.0,-0.3
2024-11-28 23:38:12.738,0.0,-0.3
2024-11-28 23:38:12.774,0.0,-0.3
2024-11-28 23:38:12.822,0.0,-0.3
2024-11-28 23:38:12.839,0.0,-0.3
2024-11-28 23:38:12.873,0.0,-0.3
2024-11-28 23:38:12.925,0.0,-0.3
2024-11-28 23:38:12.940,0.0,-0.3
2024-11-28 23:38:12.973,0.0,-0.3
2024-11-28 23:38:13.024,0.0,-0.3
2024-11-28 23:38:13.040,0.0,-0.3
2024-11-28 23:38:13.072,0.0,-0.3
2024-11-28 23:38:13.124,0.0,-0.3
2024-11-28 23:38:13.141,0.0,-0.3
2024-11-28 23:38:13.175,0.0,-0.3
2024-11-28 23:38:13.223,0.0,-0.3
2024-11-28 23:38:13.242,0.0,-0.3
2024-11-28 23:38:13.274,0.0,-0.3
2024-11-28 23:38:13.322,0.0,-0.3
2024-11-28 23:38:13.342,0.1,-0.3
2024-11-28 23:38:13.373,0.1,-0.3
2024-11-28 23:38:13.424,0.1,-0.3
2024-11-28 23:38:13.443,0.3,-0.3
2024-11-28 23:38:13.472,0.3,-0.3
2024-11-28 23:38:13.523,0.3,-0.3
