clTimestamp,Vehicle Speed,Steering Angle
2024-11-28 20:32:02.480,1.6,8.4
2024-11-28 20:32:02.488,1.6,8.4
2024-11-28 20:32:02.530,1.6,8.4
2024-11-28 20:32:02.578,1.6,8.4
2024-11-28 20:32:02.589,1.6,8.4
2024-11-28 20:32:02.629,1.6,8.7
2024-11-28 20:32:02.677,1.6,8.7
2024-11-28 20:32:02.690,1.6,8.7
2024-11-28 20:32:02.729,1.6,8.7
2024-11-28 20:32:02.780,1.6,8.4
2024-11-28 20:32:02.790,1.6,8.4
2024-11-28 20:32:02.828,1.6,8.4
2024-11-28 20:32:02.880,1.6,8.4
2024-11-28 20:32:02.892,1.6,8.4
2024-11-28 20:32:02.927,1.6,8.4
2024-11-28 20:32:02.979,1.6,8.4
2024-11-28 20:32:02.992,1.6,8.4
2024-11-28 20:32:03.030,1.6,8.4
2024-11-28 20:32:03.078,1.6,8.4
2024-11-28 20:32:03.093,1.6,8.4
2024-11-28 20:32:03.131,1.6,8.4
2024-11-28 20:32:03.177,1.6,8.4
2024-11-28 20:32:03.194,1.6,8.4
2024-11-28 20:32:03.229,1.6,8.4
2024-11-28 20:32:03.281,1.6,8.7
2024-11-28 20:32:03.295,1.6,8.7
2024-11-28 20:32:03.328,1.6,8.7
2024-11-28 20:32:03.379,1.6,9.1
2024-11-28 20:32:03.396,1.6,9.1
2024-11-28 20:32:03.427,1.6,11.2
2024-11-28 20:32:03.479,1.6,11.2
2024-11-28 20:32:03.498,1.6,11.2
2024-11-28 20:32:03.530,1.6,11.5
2024-11-28 20:32:03.578,1.6,11.5
2024-11-28 20:32:03.599,1.6,11.5
2024-11-28 20:32:03.629,1.6,12.6
2024-11-28 20:32:03.678,1.6,16.5
2024-11-28 20:32:03.700,1.6,16.5
2024-11-28 20:32:03.729,1.6,16.5
2024-11-28 20:32:03.779,1.6,16.8
2024-11-28 20:32:03.801,1.7,16.8
2024-11-28 20:32:03.830,1.7,16.8
2024-11-28 20:32:03.877,1.7,17.2
2024-11-28 20:32:03.901,1.6,17.2
2024-11-28 20:32:03.929,1.6,17.9
2024-11-28 20:32:03.981,1.6,17.9
2024-11-28 20:32:04.002,1.7,17.9
2024-11-28 20:32:04.028,1.7,17.5
2024-11-28 20:32:04.080,1.7,17.5
2024-11-28 20:32:04.103,1.7,17.5
2024-11-28 20:32:04.127,1.7,17.5
2024-11-28 20:32:04.178,1.7,17.5
2024-11-28 20:32:04.203,1.7,17.5
2024-11-28 20:32:04.230,1.7,17.5
2024-11-28 20:32:04.277,1.7,17.5
2024-11-28 20:32:04.304,1.7,17.5
2024-11-28 20:32:04.328,1.7,17.5
2024-11-28 20:32:04.379,1.7,17.5
2024-11-28 20:32:04.405,1.7,17.5
2024-11-28 20:32:04.430,1.7,17.5
2024-11-28 20:32:04.478,1.7,17.5
2024-11-28 20:32:04.506,1.7,17.5
2024-11-28 20:32:04.529,1.7,17.5
2024-11-28 20:32:04.577,1.7,17.5
2024-11-28 20:32:04.606,1.7,17.5
2024-11-28 20:32:04.628,1.7,17.5
2024-11-28 20:32:04.680,1.7,17.5
2024-11-28 20:32:04.707,1.7,17.5
2024-11-28 20:32:04.727,1.7,17.5
2024-11-28 20:32:04.779,1.7,17.9
2024-11-28 20:32:04.808,1.7,17.9
2024-11-28 20:32:04.830,1.7,17.9
2024-11-28 20:32:04.877,1.7,17.9
2024-11-28 20:32:04.909,1.7,17.9
2024-11-28 20:32:04.929,1.7,19.3
2024-11-28 20:32:04.980,1.7,22.1
2024-11-28 20:32:05.009,1.7,22.1
2024-11-28 20:32:05.028,1.7,22.1
2024-11-28 20:32:05.079,1.7,22.1
2024-11-28 20:32:05.110,1.7,22.1
2024-11-28 20:32:05.130,1.7,22.1
2024-11-28 20:32:05.177,1.7,22.4
2024-11-28 20:32:05.211,1.6,22.4
2024-11-28 20:32:05.228,1.6,23.1
2024-11-28 20:32:05.280,1.6,23.1
2024-11-28 20:32:05.312,1.6,23.1
2024-11-28 20:32:05.328,1.6,23.5
2024-11-28 20:32:05.380,1.6,23.5
2024-11-28 20:32:05.412,1.6,23.5
2024-11-28 20:32:05.427,1.6,23.5
2024-11-28 20:32:05.479,1.6,23.8
2024-11-28 20:32:05.513,1.6,23.8
2024-11-28 20:32:05.530,1.6,23.8
2024-11-28 20:32:05.578,1.6,24.6
2024-11-28 20:32:05.614,1.7,24.6
2024-11-28 20:32:05.629,1.7,25.3
2024-11-28 20:32:05.677,1.7,25.3
2024-11-28 20:32:05.715,1.6,25.3
2024-11-28 20:32:05.729,1.6,25.3
2024-11-28 20:32:05.777,1.6,25.3
2024-11-28 20:32:05.817,1.7,25.3
2024-11-28 20:32:05.828,1.7,25.3
2024-11-28 20:32:05.880,1.7,25.3
2024-11-28 20:32:05.918,1.7,25.3
2024-11-28 20:32:05.930,1.7,25.3
2024-11-28 20:32:05.978,1.7,25.3
2024-11-28 20:32:06.019,1.7,25.3
2024-11-28 20:32:06.029,1.7,25.3
2024-11-28 20:32:06.077,1.7,25.3
2024-11-28 20:32:06.120,1.6,25.3
2024-11-28 20:32:06.128,1.6,25.3
2024-11-28 20:32:06.180,1.6,25.3
2024-11-28 20:32:06.220,1.6,25.3
2024-11-28 20:32:06.227,1.6,25.3
2024-11-28 20:32:06.279,1.6,25.3
2024-11-28 20:32:06.321,1.6,25.3
2024-11-28 20:32:06.330,1.6,25.3
2024-11-28 20:32:06.378,1.6,25.3
2024-11-28 20:32:06.422,1.6,25.3
2024-11-28 20:32:06.429,1.6,24.6
2024-11-28 20:32:06.480,1.6,24.6
2024-11-28 20:32:06.522,1.6,24.6
2024-11-28 20:32:06.527,1.6,24.6
2024-11-28 20:32:06.579,1.6,24.6
2024-11-28 20:32:06.623,1.6,24.6
2024-11-28 20:32:06.630,1.6,24.2
2024-11-28 20:32:06.679,1.6,23.5
2024-11-28 20:32:06.724,1.7,23.5
2024-11-28 20:32:06.729,1.7,23.5
2024-11-28 20:32:06.777,1.7,23.5
2024-11-28 20:32:06.825,1.7,23.5
2024-11-28 20:32:06.829,1.7,23.5
2024-11-28 20:32:06.880,1.7,23.5
2024-11-28 20:32:06.926,1.7,23.5
2024-11-28 20:32:06.927,1.7,23.5
2024-11-28 20:32:06.979,1.7,23.5
2024-11-28 20:32:07.026,1.6,23.5
2024-11-28 20:32:07.029,1.6,23.5
2024-11-28 20:32:07.077,1.6,23.5
2024-11-28 20:32:07.127,1.6,23.5
2024-11-28 20:32:07.129,1.6,23.5
2024-11-28 20:32:07.177,1.6,23.5
2024-11-28 20:32:07.228,1.6,23.5
2024-11-28 20:32:07.228,1.6,23.5
2024-11-28 20:32:07.280,1.6,23.5
2024-11-28 20:32:07.328,1.6,23.5
2024-11-28 20:32:07.329,1.7,23.5
2024-11-28 20:32:07.378,1.7,23.5
2024-11-28 20:32:07.430,1.6,23.5
2024-11-28 20:32:07.431,1.6,23.5
2024-11-28 20:32:07.478,1.6,23.5
2024-11-28 20:32:07.529,1.6,23.5
2024-11-28 20:32:07.530,1.7,23.5
2024-11-28 20:32:07.580,1.7,23.5
2024-11-28 20:32:07.628,1.7,23.5
2024-11-28 20:32:07.631,1.7,23.5
2024-11-28 20:32:07.679,1.7,23.5
2024-11-28 20:32:07.728,1.7,23.5
2024-11-28 20:32:07.732,1.6,23.5
2024-11-28 20:32:07.779,1.6,23.5
2024-11-28 20:32:07.830,1.6,23.5
2024-11-28 20:32:07.834,1.6,23.5
2024-11-28 20:32:07.878,1.6,23.5
2024-11-28 20:32:07.929,1.6,23.5
2024-11-28 20:32:07.933,1.6,23.5
2024-11-28 20:32:07.981,1.6,23.5
2024-11-28 20:32:08.028,1.6,23.5
2024-11-28 20:32:08.034,1.7,23.5
2024-11-28 20:32:08.080,1.7,23.5
2024-11-28 20:32:08.127,1.7,23.5
2024-11-28 20:32:08.135,1.7,23.5
2024-11-28 20:32:08.179,1.7,23.8
2024-11-28 20:32:08.227,1.7,24.6
2024-11-28 20:32:08.236,1.7,24.6
2024-11-28 20:32:08.278,1.7,24.6
2024-11-28 20:32:08.330,1.7,26.7
2024-11-28 20:32:08.336,1.7,26.7
2024-11-28 20:32:08.378,1.7,27.0
2024-11-28 20:32:08.429,1.7,27.0
2024-11-28 20:32:08.437,1.7,27.0
2024-11-28 20:32:08.477,1.7,27.7
2024-11-28 20:32:08.528,1.7,27.7
2024-11-28 20:32:08.538,1.7,27.7
2024-11-28 20:32:08.579,1.7,28.8
2024-11-28 20:32:08.628,1.7,29.5
2024-11-28 20:32:08.639,1.7,29.5
2024-11-28 20:32:08.678,1.7,29.5
2024-11-28 20:32:08.729,1.7,29.5
2024-11-28 20:32:08.740,1.7,29.5
2024-11-28 20:32:08.777,1.7,29.5
2024-11-28 20:32:08.829,1.7,29.5
2024-11-28 20:32:08.840,1.7,29.5
2024-11-28 20:32:08.880,1.7,29.5
2024-11-28 20:32:08.928,1.7,29.5
2024-11-28 20:32:08.941,1.7,29.5
2024-11-28 20:32:08.979,1.7,29.5
2024-11-28 20:32:09.027,1.7,29.5
2024-11-28 20:32:09.042,1.7,29.5
2024-11-28 20:32:09.078,1.7,29.5
2024-11-28 20:32:09.130,1.7,29.1
2024-11-28 20:32:09.143,1.7,29.1
2024-11-28 20:32:09.178,1.7,29.1
2024-11-28 20:32:09.230,1.7,28.8
2024-11-28 20:32:09.244,1.7,28.8
2024-11-28 20:32:09.277,1.7,27.0
2024-11-28 20:32:09.329,1.7,27.0
2024-11-28 20:32:09.345,1.7,27.0
2024-11-28 20:32:09.380,1.7,24.9
2024-11-28 20:32:09.427,1.7,24.9
2024-11-28 20:32:09.446,1.7,24.9
2024-11-28 20:32:09.478,1.7,24.9
2024-11-28 20:32:09.529,1.7,24.9
2024-11-28 20:32:09.546,1.7,24.9
2024-11-28 20:32:09.577,1.7,24.9
2024-11-28 20:32:09.629,1.7,24.6
2024-11-28 20:32:09.647,1.8,24.6
2024-11-28 20:32:09.680,1.8,24.6
2024-11-28 20:32:09.728,1.8,24.6
2024-11-28 20:32:09.748,1.7,24.6
2024-11-28 20:32:09.780,1.7,24.6
2024-11-28 20:32:09.827,1.7,24.6
2024-11-28 20:32:09.849,1.7,24.6
2024-11-28 20:32:09.878,1.7,24.6
2024-11-28 20:32:09.930,1.7,24.6
2024-11-28 20:32:09.950,1.7,24.6
2024-11-28 20:32:09.978,1.7,24.6
2024-11-28 20:32:10.029,1.7,24.6
2024-11-28 20:32:10.051,1.7,24.6
2024-11-28 20:32:10.077,1.7,24.6
2024-11-28 20:32:10.129,1.7,24.6
2024-11-28 20:32:10.152,1.7,24.6
2024-11-28 20:32:10.180,1.7,24.6
2024-11-28 20:32:10.228,1.7,24.6
2024-11-28 20:32:10.253,1.7,24.6
2024-11-28 20:32:10.279,1.7,24.2
2024-11-28 20:32:10.327,1.7,24.2
2024-11-28 20:32:10.354,1.7,24.2
2024-11-28 20:32:10.379,1.7,24.2
2024-11-28 20:32:10.430,1.7,22.8
2024-11-28 20:32:10.454,1.7,22.8
2024-11-28 20:32:10.478,1.7,22.8
2024-11-28 20:32:10.529,1.7,22.1
2024-11-28 20:32:10.555,1.7,22.1
2024-11-28 20:32:10.577,1.7,21.4
2024-11-28 20:32:10.629,1.7,21.4
2024-11-28 20:32:10.656,1.7,21.4
2024-11-28 20:32:10.679,1.7,20.3
2024-11-28 20:32:10.727,1.7,20.3
2024-11-28 20:32:10.757,1.7,20.3
2024-11-28 20:32:10.779,1.7,20.3
2024-11-28 20:32:10.827,1.7,19.6
2024-11-28 20:32:10.857,1.7,19.6
2024-11-28 20:32:10.878,1.7,19.6
2024-11-28 20:32:10.930,1.7,19.3
2024-11-28 20:32:10.958,1.7,19.3
2024-11-28 20:32:10.978,1.7,19.3
2024-11-28 20:32:11.029,1.7,18.9
2024-11-28 20:32:11.059,1.7,18.9
2024-11-28 20:32:11.077,1.7,18.6
2024-11-28 20:32:11.128,1.7,18.6
2024-11-28 20:32:11.160,1.7,18.6
2024-11-28 20:32:11.179,1.7,18.2
2024-11-28 20:32:11.227,1.7,18.2
2024-11-28 20:32:11.261,1.7,18.2
2024-11-28 20:32:11.278,1.7,18.2
2024-11-28 20:32:11.330,1.7,18.2
2024-11-28 20:32:11.362,1.7,18.2
2024-11-28 20:32:11.377,1.7,18.2
2024-11-28 20:32:11.428,1.7,18.2
2024-11-28 20:32:11.462,1.7,18.2
2024-11-28 20:32:11.479,1.7,18.2
2024-11-28 20:32:11.530,1.7,18.2
2024-11-28 20:32:11.563,1.7,18.2
2024-11-28 20:32:11.578,1.7,18.2
2024-11-28 20:32:11.629,1.7,18.2
2024-11-28 20:32:11.664,1.7,18.2
2024-11-28 20:32:11.677,1.7,18.2
2024-11-28 20:32:11.729,1.7,18.2
2024-11-28 20:32:11.765,1.7,18.2
2024-11-28 20:32:11.780,1.7,18.2
2024-11-28 20:32:11.828,1.7,16.8
2024-11-28 20:32:11.865,1.7,16.8
2024-11-28 20:32:11.879,1.7,16.5
2024-11-28 20:32:11.928,1.7,16.5
2024-11-28 20:32:11.966,1.7,16.5
2024-11-28 20:32:11.979,1.7,15.8
2024-11-28 20:32:12.027,1.7,15.8
2024-11-28 20:32:12.067,1.7,15.8
2024-11-28 20:32:12.078,1.7,15.4
2024-11-28 20:32:12.130,1.7,15.1
2024-11-28 20:32:12.169,1.7,15.1
2024-11-28 20:32:12.178,1.7,15.1
2024-11-28 20:32:12.229,1.7,14.4
2024-11-28 20:32:12.269,1.7,14.4
2024-11-28 20:32:12.280,1.7,14.4
2024-11-28 20:32:12.328,1.7,14.0
2024-11-28 20:32:12.371,1.7,14.0
2024-11-28 20:32:12.379,1.7,13.7
2024-11-28 20:32:12.427,1.7,13.7
2024-11-28 20:32:12.472,1.7,13.7
2024-11-28 20:32:12.478,1.7,13.3
2024-11-28 20:32:12.530,1.7,13.3
2024-11-28 20:32:12.573,1.7,13.3
2024-11-28 20:32:12.577,1.7,13.3
2024-11-28 20:32:12.629,1.7,13.3
2024-11-28 20:32:12.673,1.7,13.3
2024-11-28 20:32:12.680,1.7,13.3
2024-11-28 20:32:12.728,1.7,12.6
2024-11-28 20:32:12.774,1.7,12.6
2024-11-28 20:32:12.780,1.7,12.6
2024-11-28 20:32:12.828,1.7,12.6
2024-11-28 20:32:12.875,1.7,12.6
2024-11-28 20:32:12.879,1.7,12.3
2024-11-28 20:32:12.927,1.7,12.3
2024-11-28 20:32:12.976,1.7,12.3
2024-11-28 20:32:12.978,1.7,12.3
2024-11-28 20:32:13.030,1.7,12.3
2024-11-28 20:32:13.077,1.7,12.3
2024-11-28 20:32:13.077,1.7,12.3
2024-11-28 20:32:13.129,1.7,12.3
2024-11-28 20:32:13.177,1.7,12.3
2024-11-28 20:32:13.178,1.7,12.3
2024-11-28 20:32:13.228,1.7,12.3
2024-11-28 20:32:13.278,1.8,12.3
2024-11-28 20:32:13.280,1.8,12.3
2024-11-28 20:32:13.328,1.8,12.3
2024-11-28 20:32:13.379,1.8,12.3
2024-11-28 20:32:13.380,1.8,11.9
2024-11-28 20:32:13.431,1.8,10.8
2024-11-28 20:32:13.478,1.8,10.8
2024-11-28 20:32:13.480,1.8,10.8
2024-11-28 20:32:13.529,1.8,10.8
2024-11-28 20:32:13.578,1.8,10.8
2024-11-28 20:32:13.581,1.8,10.8
2024-11-28 20:32:13.629,1.8,10.5
2024-11-28 20:32:13.677,1.8,10.1
2024-11-28 20:32:13.681,1.8,10.1
2024-11-28 20:32:13.728,1.8,10.1
2024-11-28 20:32:13.780,1.8,10.1
2024-11-28 20:32:13.782,1.8,10.1
2024-11-28 20:32:13.827,1.8,10.1
2024-11-28 20:32:13.879,1.8,10.1
2024-11-28 20:32:13.883,1.8,10.1
2024-11-28 20:32:13.927,1.8,9.1
2024-11-28 20:32:13.979,1.8,9.1
2024-11-28 20:32:13.983,1.8,9.1
2024-11-28 20:32:14.030,1.8,9.1
2024-11-28 20:32:14.078,1.8,9.1
2024-11-28 20:32:14.085,1.8,9.1
2024-11-28 20:32:14.129,1.8,9.1
2024-11-28 20:32:14.177,1.8,8.7
2024-11-28 20:32:14.187,1.8,8.7
2024-11-28 20:32:14.228,1.8,8.7
2024-11-28 20:32:14.280,1.8,8.7
2024-11-28 20:32:14.287,1.8,8.7
2024-11-28 20:32:14.327,1.8,8.7
2024-11-28 20:32:14.379,1.8,8.7
2024-11-28 20:32:14.388,1.8,8.7
2024-11-28 20:32:14.430,1.8,8.7
2024-11-28 20:32:14.478,1.8,8.7
2024-11-28 20:32:14.489,1.8,8.7
2024-11-28 20:32:14.528,1.8,8.7
2024-11-28 20:32:14.580,1.8,8.7
2024-11-28 20:32:14.590,1.8,8.7
2024-11-28 20:32:14.628,1.8,8.7
2024-11-28 20:32:14.679,1.8,8.7
2024-11-28 20:32:14.691,1.8,8.7
2024-11-28 20:32:14.727,1.8,8.7
2024-11-28 20:32:14.779,1.8,8.7
2024-11-28 20:32:14.791,1.8,8.7
2024-11-28 20:32:14.830,1.8,8.7
2024-11-28 20:32:14.878,1.8,8.7
2024-11-28 20:32:14.892,1.8,8.7
2024-11-28 20:32:14.929,1.8,8.7
2024-11-28 20:32:14.977,1.8,8.7
2024-11-28 20:32:14.993,1.8,8.7
2024-11-28 20:32:15.029,1.8,8.7
2024-11-28 20:32:15.080,1.8,8.7
2024-11-28 20:32:15.094,1.8,8.7
2024-11-28 20:32:15.127,1.8,8.7
2024-11-28 20:32:15.178,1.8,8.7
2024-11-28 20:32:15.194,1.8,8.7
2024-11-28 20:32:15.230,1.8,8.7
2024-11-28 20:32:15.277,1.8,8.7
2024-11-28 20:32:15.295,1.8,8.7
2024-11-28 20:32:15.328,1.8,8.7
2024-11-28 20:32:15.380,1.8,8.7
2024-11-28 20:32:15.396,1.8,8.7
2024-11-28 20:32:15.427,1.8,8.7
2024-11-28 20:32:15.480,1.8,9.1
2024-11-28 20:32:15.497,1.8,9.1
2024-11-28 20:32:15.527,1.8,9.1
2024-11-28 20:32:15.579,1.8,9.1
2024-11-28 20:32:15.598,1.8,9.1
2024-11-28 20:32:15.630,1.8,9.4
2024-11-28 20:32:15.678,1.8,9.4
2024-11-28 20:32:15.698,1.8,9.4
2024-11-28 20:32:15.729,1.8,9.8
2024-11-28 20:32:15.777,1.8,9.8
2024-11-28 20:32:15.799,1.8,9.8
2024-11-28 20:32:15.828,1.8,9.8
2024-11-28 20:32:15.880,1.8,10.1
2024-11-28 20:32:15.900,1.8,10.1
2024-11-28 20:32:15.928,1.8,10.1
2024-11-28 20:32:15.980,1.8,10.5
2024-11-28 20:32:16.001,1.8,10.5
2024-11-28 20:32:16.027,1.8,10.5
2024-11-28 20:32:16.079,1.8,10.5
2024-11-28 20:32:16.102,1.8,10.5
2024-11-28 20:32:16.130,1.8,10.5
2024-11-28 20:32:16.177,1.8,10.5
2024-11-28 20:32:16.202,1.8,10.5
2024-11-28 20:32:16.228,1.8,10.1
2024-11-28 20:32:16.280,1.8,10.1
2024-11-28 20:32:16.304,1.8,10.1
2024-11-28 20:32:16.328,1.8,10.1
2024-11-28 20:32:16.380,1.8,10.1
2024-11-28 20:32:16.405,1.8,10.1
2024-11-28 20:32:16.427,1.8,10.1
2024-11-28 20:32:16.478,1.8,10.1
2024-11-28 20:32:16.506,1.8,10.1
2024-11-28 20:32:16.530,1.8,10.1
2024-11-28 20:32:16.578,1.8,10.1
2024-11-28 20:32:16.606,1.8,10.1
2024-11-28 20:32:16.629,1.8,10.1
2024-11-28 20:32:16.677,1.8,10.1
2024-11-28 20:32:16.707,1.8,10.1
2024-11-28 20:32:16.728,1.8,9.4
2024-11-28 20:32:16.780,1.8,9.1
2024-11-28 20:32:16.808,1.8,9.1
2024-11-28 20:32:16.827,1.8,9.1
2024-11-28 20:32:16.879,1.8,9.1
2024-11-28 20:32:16.909,1.8,9.1
2024-11-28 20:32:16.930,1.8,8.4
2024-11-28 20:32:16.978,1.8,8.4
2024-11-28 20:32:17.010,1.8,8.4
2024-11-28 20:32:17.029,1.8,7.0
2024-11-28 20:32:17.077,1.8,7.0
2024-11-28 20:32:17.110,1.8,7.0
2024-11-28 20:32:17.128,1.8,7.0
2024-11-28 20:32:17.180,1.8,7.0
2024-11-28 20:32:17.211,1.8,7.0
2024-11-28 20:32:17.228,1.8,7.0
2024-11-28 20:32:17.279,1.8,7.0
2024-11-28 20:32:17.312,1.8,7.0
2024-11-28 20:32:17.327,1.8,7.0
2024-11-28 20:32:17.379,1.8,7.0
2024-11-28 20:32:17.412,1.8,7.0
2024-11-28 20:32:17.430,1.8,7.3
2024-11-28 20:32:17.478,1.8,7.3
2024-11-28 20:32:17.513,1.8,7.3
2024-11-28 20:32:17.529,1.8,8.4
2024-11-28 20:32:17.577,1.8,8.4
2024-11-28 20:32:17.614,1.8,8.4
2024-11-28 20:32:17.629,1.8,9.4
2024-11-28 20:32:17.680,1.8,9.4
2024-11-28 20:32:17.714,1.8,9.4
2024-11-28 20:32:17.728,1.8,9.4
2024-11-28 20:32:17.779,1.8,11.2
2024-11-28 20:32:17.815,1.8,11.2
2024-11-28 20:32:17.830,1.8,12.6
2024-11-28 20:32:17.878,1.8,12.6
2024-11-28 20:32:17.916,1.8,12.6
2024-11-28 20:32:17.929,1.8,13.0
2024-11-28 20:32:17.977,1.8,13.0
2024-11-28 20:32:18.018,1.8,13.0
2024-11-28 20:32:18.028,1.8,13.3
2024-11-28 20:32:18.080,1.8,14.7
2024-11-28 20:32:18.118,1.8,14.7
2024-11-28 20:32:18.127,1.8,14.7
2024-11-28 20:32:18.179,1.8,14.7
2024-11-28 20:32:18.219,1.8,14.7
2024-11-28 20:32:18.230,1.8,14.7
2024-11-28 20:32:18.279,1.8,14.7
2024-11-28 20:32:18.320,1.8,14.7
2024-11-28 20:32:18.329,1.8,15.1
2024-11-28 20:32:18.377,1.8,15.1
2024-11-28 20:32:18.421,1.9,15.1
2024-11-28 20:32:18.428,1.9,15.4
2024-11-28 20:32:18.480,1.9,15.4
2024-11-28 20:32:18.521,1.9,15.4
2024-11-28 20:32:18.527,1.9,15.4
2024-11-28 20:32:18.579,1.9,15.4
2024-11-28 20:32:18.622,1.9,15.4
2024-11-28 20:32:18.630,1.9,15.4
2024-11-28 20:32:18.678,1.9,15.4
2024-11-28 20:32:18.723,1.9,15.4
2024-11-28 20:32:18.730,1.9,15.4
2024-11-28 20:32:18.778,1.9,15.4
2024-11-28 20:32:18.824,1.9,15.4
2024-11-28 20:32:18.829,1.9,15.4
2024-11-28 20:32:18.880,1.9,15.4
2024-11-28 20:32:18.925,1.9,15.4
2024-11-28 20:32:18.928,1.9,15.4
2024-11-28 20:32:18.980,1.9,15.1
2024-11-28 20:32:19.025,1.9,15.1
2024-11-28 20:32:19.027,1.9,15.1
2024-11-28 20:32:19.079,1.9,15.1
2024-11-28 20:32:19.126,1.9,15.1
2024-11-28 20:32:19.130,1.9,15.4
2024-11-28 20:32:19.178,1.9,15.4
2024-11-28 20:32:19.228,1.9,15.4
2024-11-28 20:32:19.229,1.9,15.8
2024-11-28 20:32:19.278,1.9,15.8
2024-11-28 20:32:19.329,1.9,17.2
2024-11-28 20:32:19.329,1.9,17.2
2024-11-28 20:32:19.380,1.9,20.0
2024-11-28 20:32:19.428,1.9,20.0
2024-11-28 20:32:19.430,1.9,20.0
2024-11-28 20:32:19.479,1.9,20.7
2024-11-28 20:32:19.527,1.9,20.7
2024-11-28 20:32:19.530,1.9,20.7
2024-11-28 20:32:19.579,1.9,22.8
2024-11-28 20:32:19.630,1.9,26.3
2024-11-28 20:32:19.631,1.9,26.3
2024-11-28 20:32:19.678,1.9,26.3
2024-11-28 20:32:19.730,1.9,26.3
2024-11-28 20:32:19.732,1.9,26.3
2024-11-28 20:32:19.777,1.9,26.3
2024-11-28 20:32:19.829,1.9,26.3
2024-11-28 20:32:19.833,1.9,26.3
2024-11-28 20:32:19.880,1.9,26.3
2024-11-28 20:32:19.928,1.9,26.3
2024-11-28 20:32:19.933,1.8,26.3
2024-11-28 20:32:19.979,1.8,26.3
2024-11-28 20:32:20.027,1.8,25.3
2024-11-28 20:32:20.034,1.9,25.3
2024-11-28 20:32:20.079,1.9,25.3
2024-11-28 20:32:20.130,1.9,23.8
2024-11-28 20:32:20.135,1.9,23.8
2024-11-28 20:32:20.180,1.9,23.5
2024-11-28 20:32:20.229,1.9,23.5
2024-11-28 20:32:20.237,1.9,23.5
2024-11-28 20:32:20.277,1.9,22.8
2024-11-28 20:32:20.328,1.9,22.8
2024-11-28 20:32:20.337,1.9,22.8
2024-11-28 20:32:20.379,1.9,21.7
2024-11-28 20:32:20.431,1.9,21.7
2024-11-28 20:32:20.438,1.9,21.7
2024-11-28 20:32:20.478,1.9,21.7
2024-11-28 20:32:20.530,1.9,21.7
2024-11-28 20:32:20.539,1.9,21.7
2024-11-28 20:32:20.581,1.9,21.7
2024-11-28 20:32:20.628,1.9,21.7
2024-11-28 20:32:20.640,1.9,21.7
2024-11-28 20:32:20.680,1.9,21.7
2024-11-28 20:32:20.728,1.9,21.7
2024-11-28 20:32:20.741,1.9,21.7
2024-11-28 20:32:20.779,1.9,21.7
2024-11-28 20:32:20.830,1.9,21.7
2024-11-28 20:32:20.843,1.9,21.7
2024-11-28 20:32:20.878,1.9,21.7
2024-11-28 20:32:20.930,1.9,21.4
2024-11-28 20:32:20.944,1.9,21.4
2024-11-28 20:32:20.977,1.9,21.4
2024-11-28 20:32:21.029,1.9,21.4
2024-11-28 20:32:21.045,1.9,21.4
2024-11-28 20:32:21.080,1.9,20.7
2024-11-28 20:32:21.128,1.9,20.7
2024-11-28 20:32:21.146,1.9,20.7
2024-11-28 20:32:21.179,1.9,20.3
2024-11-28 20:32:21.227,1.9,20.0
2024-11-28 20:32:21.246,1.9,20.0
2024-11-28 20:32:21.279,1.9,20.0
2024-11-28 20:32:21.330,1.9,20.0
2024-11-28 20:32:21.347,1.9,20.0
2024-11-28 20:32:21.378,1.9,20.0
2024-11-28 20:32:21.430,1.9,20.0
2024-11-28 20:32:21.448,1.9,20.0
2024-11-28 20:32:21.477,1.9,20.0
2024-11-28 20:32:21.529,1.9,20.0
2024-11-28 20:32:21.549,1.9,20.0
2024-11-28 20:32:21.580,1.9,20.0
2024-11-28 20:32:21.628,1.9,20.0
2024-11-28 20:32:21.650,1.9,20.0
2024-11-28 20:32:21.679,1.9,20.3
2024-11-28 20:32:21.728,1.9,21.4
2024-11-28 20:32:21.750,1.9,21.4
2024-11-28 20:32:21.778,1.9,21.4
2024-11-28 20:32:21.830,1.9,24.6
2024-11-28 20:32:21.851,1.9,24.6
2024-11-28 20:32:21.877,1.9,24.6
2024-11-28 20:32:21.928,1.9,25.3
2024-11-28 20:32:21.952,1.9,25.3
2024-11-28 20:32:21.980,1.9,27.0
2024-11-28 20:32:22.028,1.9,27.0
2024-11-28 20:32:22.053,1.9,27.0
2024-11-28 20:32:22.079,1.9,28.1
2024-11-28 20:32:22.131,1.9,28.4
2024-11-28 20:32:22.154,1.9,28.4
2024-11-28 20:32:22.178,1.9,28.4
2024-11-28 20:32:22.229,1.9,28.8
2024-11-28 20:32:22.254,1.9,28.8
2024-11-28 20:32:22.280,1.9,28.8
2024-11-28 20:32:22.328,1.9,28.8
2024-11-28 20:32:22.355,1.9,28.8
2024-11-28 20:32:22.379,1.9,28.8
2024-11-28 20:32:22.428,1.9,28.8
2024-11-28 20:32:22.456,1.9,28.8
2024-11-28 20:32:22.478,1.9,28.4
2024-11-28 20:32:22.529,1.9,28.4
2024-11-28 20:32:22.557,1.8,28.4
2024-11-28 20:32:22.577,1.8,26.7
2024-11-28 20:32:22.629,1.8,25.3
2024-11-28 20:32:22.657,1.8,25.3
2024-11-28 20:32:22.677,1.8,25.3
2024-11-28 20:32:22.729,1.8,24.9
